customerID,Contract,InternetService,PaymentMethod,MonthlyCharges,tenure,TotalCharges,Churn,revenue_rank,charge_quartile,contract_avg_charge,vs_contract_avg,customer_tier
6982-SSHFK,Month-to-month,DSL,Mailed check,44.4,1,44.4,1,5090,2,66.4,-22.0,Standard
0415-MOSGF,Month-to-month,DSL,Mailed check,44.4,1,44.4,1,5090,2,66.4,-22.0,Standard
5533-NHFRF,Month-to-month,DSL,Electronic check,44.4,7,265.8,0,5090,2,66.4,-22.0,Standard
3589-PPVKW,Month-to-month,DSL,Mailed check,44.4,9,348.15,0,5090,2,66.4,-22.0,Standard
4361-JEIVL,Month-to-month,DSL,Electronic check,44.4,1,44.4,1,5090,2,66.4,-22.0,Standard
2235-DWLJU,Month-to-month,DSL,Electronic check,44.4,6,263.05,0,5090,2,66.4,-22.0,Standard
2372-HWUHI,Month-to-month,DSL,Electronic check,44.35,2,81.25,1,5096,2,66.4,-22.05,Standard
3808-HFKDE,Month-to-month,DSL,Electronic check,44.35,20,927.15,0,5096,2,66.4,-22.05,Standard
6954-OOYZZ,Month-to-month,DSL,Bank transfer (automatic),44.35,18,768.05,0,5096,2,66.4,-22.05,Standard
6142-VSJQO,Month-to-month,DSL,Bank transfer (automatic),44.35,1,44.35,1,5096,2,66.4,-22.05,Standard
0224-RLWWD,Month-to-month,DSL,Electronic check,44.3,2,89.3,0,5100,2,66.4,-22.1,Standard
7963-GQRMY,Month-to-month,DSL,Mailed check,44.3,3,134.5,1,5100,2,66.4,-22.1,Standard
0082-LDZUE,Month-to-month,DSL,Mailed check,44.3,1,44.3,0,5100,2,66.4,-22.1,Standard
2478-EEWWM,Month-to-month,DSL,Electronic check,44.3,59,2666.75,0,5100,2,66.4,-22.1,Standard
8887-IPQNC,Month-to-month,DSL,Mailed check,44.25,7,313.45,0,5104,2,66.4,-22.15,Standard
9746-YKGXB,One year,DSL,Bank transfer (automatic),44.25,52,2276.1,0,5104,2,65.05,-20.8,Standard
8775-CEBBJ,Month-to-month,DSL,Bank transfer (automatic),44.2,9,403.35,1,5106,2,66.4,-22.2,Standard
7663-RGWBC,Month-to-month,DSL,Mailed check,44.15,1,44.15,1,5107,2,66.4,-22.25,Standard
3754-DXMRT,Month-to-month,DSL,Electronic check,44.15,2,92.65,1,5107,2,66.4,-22.25,Standard
6145-NNPNO,Month-to-month,DSL,Bank transfer (automatic),44.15,1,44.15,0,5107,2,66.4,-22.25,Standard
9388-ZEYVT,One year,DSL,Electronic check,44.15,43,1931.3,0,5107,2,65.05,-20.9,Standard
4855-SNKMY,Month-to-month,DSL,Electronic check,44.1,1,44.1,1,5111,2,66.4,-22.3,Standard
7029-IJEJK,One year,DSL,Bank transfer (automatic),44.1,54,2369.7,0,5111,2,65.05,-20.95,Standard
7636-PEPNS,One year,DSL,Mailed check,44.1,58,2413.05,0,5111,2,65.05,-20.95,Standard
1635-FJFCC,Month-to-month,DSL,Credit card (automatic),44.05,5,202.15,0,5114,2,66.4,-22.35,Standard
4566-QVRRW,Month-to-month,DSL,Electronic check,44.05,11,483.7,1,5114,2,66.4,-22.35,Standard
3961-SXAXY,Month-to-month,DSL,Bank transfer (automatic),44.05,1,44.05,0,5114,2,66.4,-22.35,Standard
1282-IHQAC,One year,DSL,Credit card (automatic),44.05,70,3011.65,0,5114,2,65.05,-21.0,Standard
5522-JBWMO,Month-to-month,DSL,Electronic check,44.0,1,44.0,0,5118,2,66.4,-22.4,Standard
1942-OQFRW,Month-to-month,DSL,Electronic check,44.0,1,44.0,0,5118,2,66.4,-22.4,Standard
8720-RQSBJ,Month-to-month,DSL,Electronic check,44.0,1,44.0,0,5118,2,66.4,-22.4,Standard
8082-GHXOP,Month-to-month,DSL,Mailed check,44.0,13,659.35,0,5118,2,66.4,-22.4,Standard
9214-EKVXR,Month-to-month,DSL,Mailed check,44.0,1,44.0,0,5118,2,66.4,-22.4,Standard
9281-PKKZE,Month-to-month,DSL,Electronic check,43.95,46,2007.85,0,5123,2,66.4,-22.45,Standard
1895-QTKDO,Month-to-month,DSL,Credit card (automatic),43.95,1,43.95,0,5123,2,66.4,-22.45,Standard
3798-EPWRR,Month-to-month,DSL,Electronic check,43.95,2,85.1,0,5123,2,66.4,-22.45,Standard
3085-QUOZK,Month-to-month,DSL,Mailed check,43.95,1,43.95,1,5123,2,66.4,-22.45,Standard
0567-XRHCU,Two year,DSL,Credit card (automatic),43.95,69,2960.1,0,5123,2,60.77,-16.82,Standard
4452-QIIEB,Month-to-month,DSL,Mailed check,43.9,7,278.4,0,5128,2,66.4,-22.5,Standard
9610-WCESF,Two year,DSL,Electronic check,43.9,67,3097.2,0,5128,2,60.77,-16.87,Standard
6650-VJONK,Month-to-month,DSL,Bank transfer (automatic),43.85,1,43.85,0,5130,2,66.4,-22.55,Standard
6211-WHMYA,Month-to-month,DSL,Electronic check,43.85,64,2751.0,0,5130,2,66.4,-22.55,Standard
2604-XVDAM,Month-to-month,DSL,Bank transfer (automatic),43.8,12,540.95,0,5132,2,66.4,-22.6,Standard
1478-VPOAD,Month-to-month,DSL,Electronic check,43.8,1,43.8,0,5132,2,66.4,-22.6,Standard
1125-SNVCK,Month-to-month,DSL,Mailed check,43.8,49,2106.05,0,5132,2,66.4,-22.6,Standard
3638-DIMPH,One year,DSL,Electronic check,43.8,13,592.65,0,5132,2,65.05,-21.25,Standard
4570-QHXHL,Month-to-month,DSL,Electronic check,43.75,9,405.7,0,5136,2,66.4,-22.65,Standard
8205-OTCHB,One year,DSL,Bank transfer (automatic),43.75,22,903.6,1,5136,2,65.05,-21.3,Standard
4825-XJGDM,One year,DSL,Credit card (automatic),43.7,61,2696.55,0,5138,2,65.05,-21.35,Standard
7274-CGTOD,Two year,DSL,Bank transfer (automatic),43.7,62,2618.3,0,5138,2,60.77,-17.07,Standard
1271-SJBGZ,Month-to-month,DSL,Electronic check,43.65,12,526.95,1,5140,2,66.4,-22.75,Standard
3249-VHRIP,Two year,DSL,Credit card (automatic),43.6,62,2748.7,0,5141,2,60.77,-17.17,Standard
9327-QSDED,Month-to-month,DSL,Mailed check,43.55,8,335.4,0,5142,2,66.4,-22.85,Standard
8706-HRADD,Month-to-month,DSL,Mailed check,43.55,21,1011.5,0,5142,2,66.4,-22.85,Standard
4544-RXFMG,One year,DSL,Mailed check,43.45,8,345.5,0,5144,2,65.05,-21.6,Standard
2761-XECQW,Month-to-month,DSL,Mailed check,43.35,8,371.4,0,5145,2,66.4,-23.05,Standard
6702-OHFWR,Month-to-month,DSL,Electronic check,43.3,1,43.3,1,5146,2,66.4,-23.1,Standard
7587-RZNME,Month-to-month,DSL,Electronic check,43.3,3,123.65,1,5146,2,66.4,-23.1,Standard
8740-XLHDR,Month-to-month,DSL,Mailed check,43.25,5,219.0,1,5148,2,66.4,-23.15,Standard
6598-KELSS,One year,DSL,Bank transfer (automatic),43.05,50,2208.05,0,5149,2,65.05,-22.0,Standard
6959-UWKHF,Month-to-month,DSL,Electronic check,42.9,1,42.9,1,5150,2,66.4,-23.5,Standard
7881-EVUAD,Month-to-month,DSL,Electronic check,42.6,2,72.4,1,5151,2,66.4,-23.8,Standard
7880-XSOJX,Month-to-month,DSL,Mailed check,42.4,4,146.4,0,5152,2,66.4,-24.0,Standard
8035-BUYVG,One year,DSL,Electronic check,42.35,40,1716.45,1,5153,2,65.05,-22.7,Standard
7795-CFOCW,One year,DSL,Bank transfer (automatic),42.3,45,1840.75,0,5154,2,65.05,-22.75,Standard
0526-SXDJP,Two year,DSL,Bank transfer (automatic),42.1,72,2962.0,0,5155,2,60.77,-18.67,Standard
3908-MKIMJ,Two year,DSL,Electronic check,41.95,68,2965.75,0,5156,2,60.77,-18.82,Standard
0623-IIHUG,Month-to-month,DSL,Electronic check,41.9,21,840.1,1,5157,2,66.4,-24.5,Standard
4837-PZTIC,Two year,DSL,Mailed check,41.9,47,1875.25,0,5157,2,60.77,-18.87,Standard
4905-JEFDW,One year,DSL,Electronic check,41.6,11,470.6,1,5159,2,65.05,-23.45,Standard
6351-SCJKT,Month-to-month,DSL,Mailed check,41.35,3,107.25,0,5160,2,66.4,-25.05,Standard
7273-TEFQD,Month-to-month,DSL,Electronic check,41.15,3,132.2,1,5161,2,66.4,-25.25,Standard
8292-FRFZQ,One year,DSL,Bank transfer (automatic),41.15,39,1700.9,0,5161,2,65.05,-23.9,Standard
8350-NYMVI,Month-to-month,DSL,Bank transfer (automatic),41.1,39,1597.05,0,5163,2,66.4,-25.3,Standard
8745-PVESG,One year,DSL,Credit card (automatic),41.1,57,2258.25,0,5163,2,65.05,-23.95,Standard
7721-JXEAW,Month-to-month,DSL,Bank transfer (automatic),41.05,59,2452.7,1,5165,2,66.4,-25.35,Standard
2877-VDUER,One year,DSL,Mailed check,40.9,35,1383.6,0,5166,2,65.05,-24.15,Standard
9026-LHEVG,Month-to-month,DSL,Electronic check,40.75,9,359.4,0,5167,2,66.4,-25.65,Standard
8111-BKVDS,Month-to-month,DSL,Bank transfer (automatic),40.7,10,449.3,0,5168,2,66.4,-25.7,Standard
1530-ZTDOZ,Month-to-month,DSL,Bank transfer (automatic),40.65,49,2070.75,0,5169,2,66.4,-25.75,Standard
0836-SEYLU,Month-to-month,DSL,Mailed check,40.65,9,328.95,1,5169,2,66.4,-25.75,Standard
9381-NDKME,Month-to-month,DSL,Credit card (automatic),40.65,24,933.3,1,5169,2,66.4,-25.75,Standard
8328-SKJNO,One year,DSL,Bank transfer (automatic),40.65,23,947.4,0,5169,2,65.05,-24.4,Standard
9495-REDIY,One year,DSL,Credit card (automatic),40.65,25,970.55,0,5169,2,65.05,-24.4,Standard
7665-NKLAV,Two year,DSL,Credit card (automatic),40.65,36,1547.35,0,5169,2,60.77,-20.12,Standard
7074-STDCN,Month-to-month,DSL,Electronic check,40.6,39,1494.5,0,5175,2,66.4,-25.8,Standard
5125-CNDSP,One year,DSL,Bank transfer (automatic),40.6,63,2588.95,0,5175,2,65.05,-24.45,Standard
7758-UJWYS,Two year,DSL,Electronic check,40.55,34,1325.85,0,5177,2,60.77,-20.22,Standard
3891-NLXJB,Two year,DSL,Mailed check,40.55,37,1390.85,0,5177,2,60.77,-20.22,Standard
7816-VGHTO,Two year,DSL,Mailed check,40.55,6,217.5,0,5177,2,60.77,-20.22,Standard
7321-ZNSLA,Two year,DSL,Mailed check,40.55,13,590.35,0,5177,2,60.77,-20.22,Standard
9839-ETQOE,Month-to-month,DSL,Electronic check,40.45,43,1912.85,0,5181,2,66.4,-25.95,Standard
5673-TIYIB,Month-to-month,DSL,Credit card (automatic),40.4,2,77.15,1,5182,2,66.4,-26.0,Standard
0308-IVGOK,One year,DSL,Credit card (automatic),40.4,11,422.6,0,5182,2,65.05,-24.65,Standard
9674-EHPPG,Two year,DSL,Credit card (automatic),40.4,46,1842.7,0,5182,2,60.77,-20.37,Standard
8807-ARQET,Month-to-month,DSL,Electronic check,40.35,41,1677.85,0,5185,2,66.4,-26.05,Standard
5640-CAXOA,One year,DSL,Credit card (automatic),40.35,30,1187.05,0,5185,2,65.05,-24.7,Standard
9505-SQFSW,Month-to-month,DSL,Mailed check,40.3,3,92.5,0,5187,2,66.4,-26.1,Standard
9667-EQRXU,Month-to-month,DSL,Electronic check,40.3,30,1172.95,1,5187,2,66.4,-26.1,Standard
7325-ENZFI,One year,DSL,Bank transfer (automatic),40.3,39,1630.4,0,5187,2,65.05,-24.75,Standard
1929-ZCBHE,One year,DSL,Electronic check,40.3,47,1794.8,0,5187,2,65.05,-24.75,Standard
2606-PKWJB,One year,DSL,Mailed check,40.25,40,1564.05,0,5191,2,65.05,-24.8,Standard
1729-VLAZJ,One year,DSL,Mailed check,40.25,10,411.45,0,5191,2,65.05,-24.8,Standard
9514-JDSKI,Month-to-month,DSL,Electronic check,40.2,1,40.2,1,5193,2,66.4,-26.2,Standard
7041-TXQJH,Month-to-month,DSL,Credit card (automatic),40.2,37,1478.85,0,5193,2,66.4,-26.2,Standard
0117-LFRMW,Month-to-month,DSL,Bank transfer (automatic),40.2,37,1448.8,1,5193,2,66.4,-26.2,Standard
4654-GGUII,One year,DSL,Mailed check,40.2,18,711.95,0,5193,2,65.05,-24.85,Standard
6967-PEJLL,One year,DSL,Electronic check,40.2,37,1525.35,0,5193,2,65.05,-24.85,Standard
8644-XYTSV,Month-to-month,DSL,Bank transfer (automatic),40.15,42,1626.05,0,5198,2,66.4,-26.25,Standard
6338-AVWCY,Month-to-month,DSL,Mailed check,40.15,3,130.75,1,5198,2,66.4,-26.25,Standard
7734-DBOAI,Month-to-month,DSL,Electronic check,40.1,1,40.1,1,5200,2,66.4,-26.3,Standard
2187-LZGPL,Month-to-month,DSL,Credit card (automatic),40.1,7,293.3,1,5200,2,66.4,-26.3,Standard
2335-GSODA,Two year,DSL,Mailed check,40.1,23,857.75,0,5200,2,60.77,-20.67,Standard
3748-FVMZZ,Month-to-month,DSL,Electronic check,40.05,4,162.45,0,5203,2,66.4,-26.35,Standard
5180-UCIIQ,Month-to-month,DSL,Mailed check,40.05,22,880.2,1,5203,2,66.4,-26.35,Standard
2996-XAUVF,Two year,DSL,Mailed check,40.05,70,2799.75,0,5203,2,60.77,-20.72,Standard
8722-NGNBH,Month-to-month,DSL,Mailed check,40.0,5,223.45,1,5206,2,66.4,-26.4,Standard
8319-QBEHW,One year,DSL,Bank transfer (automatic),39.95,26,1023.75,0,5207,2,65.05,-25.1,Standard
3893-JRNFS,Month-to-month,DSL,Bank transfer (automatic),39.9,68,2796.35,0,5208,2,66.4,-26.5,Standard
4132-POCZS,Month-to-month,DSL,Electronic check,39.9,52,2020.9,0,5208,2,66.4,-26.5,Standard
8450-UYIBU,Month-to-month,DSL,Electronic check,39.85,35,1434.6,0,5210,2,66.4,-26.55,Standard
3665-JATSN,Month-to-month,DSL,Electronic check,39.7,19,710.05,0,5211,2,66.4,-26.7,Standard
3933-DQPWX,Two year,DSL,Credit card (automatic),39.7,50,1932.75,0,5211,2,60.77,-21.07,Standard
9796-MVYXX,Two year,DSL,Mailed check,39.7,14,692.35,0,5211,2,60.77,-21.07,Standard
8779-QRDMV,Month-to-month,DSL,Electronic check,39.65,1,39.65,1,5214,2,66.4,-26.75,Standard
5204-QZXPU,Month-to-month,DSL,Electronic check,39.65,19,733.35,1,5214,2,66.4,-26.75,Standard
6810-VCAEX,One year,DSL,Credit card (automatic),39.65,47,1798.65,0,5214,2,65.05,-25.4,Standard
0343-QLUZP,Two year,DSL,Bank transfer (automatic),39.6,60,2424.5,0,5217,2,60.77,-21.17,Standard
0373-AIVNJ,One year,DSL,Mailed check,39.55,9,373.0,0,5218,2,65.05,-25.5,Standard
5669-SRAIP,Month-to-month,DSL,Electronic check,39.5,5,210.75,1,5219,2,66.4,-26.9,Standard
6114-TCFID,One year,DSL,Credit card (automatic),39.5,29,1082.75,0,5219,2,65.05,-25.55,Standard
9074-KGVOX,Month-to-month,DSL,Credit card (automatic),39.45,50,2021.35,0,5221,2,66.4,-26.95,Standard
0056-EPFBG,Two year,DSL,Credit card (automatic),39.4,20,825.4,0,5222,2,60.77,-21.37,Standard
1116-FRYVH,Two year,DSL,Mailed check,39.4,48,1978.65,0,5222,2,60.77,-21.37,Standard
2162-FRZAA,Two year,DSL,Bank transfer (automatic),39.35,63,2395.05,0,5224,2,60.77,-21.42,Standard
4628-CTTLA,Month-to-month,DSL,Electronic check,39.3,57,2111.45,1,5225,2,66.4,-27.1,Standard
1862-SKORY,Month-to-month,DSL,Electronic check,39.3,40,1637.4,1,5225,2,66.4,-27.1,Standard
7989-AWGEH,Month-to-month,DSL,Electronic check,39.2,49,1838.15,0,5227,2,66.4,-27.2,Standard
2436-QBZFP,Month-to-month,DSL,Electronic check,39.2,22,849.9,0,5227,2,66.4,-27.2,Standard
8242-PDSGJ,Two year,DSL,Credit card (automatic),39.15,70,2692.75,0,5229,2,60.77,-21.62,Standard
2778-OCLGR,Month-to-month,DSL,Bank transfer (automatic),39.1,24,971.3,1,5230,2,66.4,-27.3,Standard
1153-GNOLC,One year,DSL,Electronic check,39.1,33,1309.0,0,5230,2,65.05,-25.95,Standard
4291-HYEBC,One year,DSL,Electronic check,39.1,28,1096.6,0,5230,2,65.05,-25.95,Standard
7963-SHNDT,Two year,DSL,Mailed check,39.1,52,1982.1,0,5230,2,60.77,-21.67,Standard
8882-TLVRW,Two year,DSL,Mailed check,39.1,69,2779.5,0,5230,2,60.77,-21.67,Standard
5087-SUURX,Month-to-month,DSL,Electronic check,39.05,18,669.85,1,5235,2,66.4,-27.35,Standard
0786-VSSUD,Month-to-month,DSL,Mailed check,39.0,16,679.85,1,5236,2,66.4,-27.4,Standard
0979-MOZQI,Two year,DSL,Bank transfer (automatic),39.0,62,2337.45,0,5236,2,60.77,-21.77,Standard
6537-QLGEX,Month-to-month,DSL,Electronic check,38.9,16,664.4,0,5238,2,66.4,-27.5,Standard
5472-CVMDX,Two year,DSL,Mailed check,38.9,68,2719.2,0,5238,2,60.77,-21.87,Standard
9754-CLVZW,Month-to-month,DSL,Credit card (automatic),38.85,26,1025.15,0,5240,2,66.4,-27.55,Standard
3635-JBPSG,Two year,DSL,Mailed check,38.8,15,603.0,0,5241,2,60.77,-21.97,Standard
8046-DNVTL,Two year,DSL,Credit card (automatic),38.6,62,2345.55,0,5242,2,60.77,-22.17,Standard
3694-DELSO,Month-to-month,DSL,Credit card (automatic),38.55,4,156.1,0,5243,2,66.4,-27.85,Standard
7492-TAFJD,Two year,DSL,Mailed check,38.55,7,280.0,0,5243,2,60.77,-22.22,Standard
7634-WSWDB,Month-to-month,DSL,Electronic check,38.5,8,330.8,0,5245,2,66.4,-27.9,Standard
3511-BFTJW,Two year,DSL,Credit card (automatic),38.5,72,2763.0,0,5245,2,60.77,-22.27,Standard
6119-SPUDB,Two year,DSL,Mailed check,38.25,46,1755.35,0,5247,2,60.77,-22.52,Standard
7089-XXAYG,One year,DSL,Credit card (automatic),38.1,25,970.4,0,5248,2,65.05,-26.95,Standard
4940-KHCWD,Two year,DSL,Bank transfer (automatic),37.7,60,2288.7,0,5249,2,60.77,-23.07,Standard
4430-UZIPO,Month-to-month,DSL,Mailed check,36.85,3,108.7,1,5250,2,66.4,-29.55,Standard
4360-QRAVE,Month-to-month,DSL,Electronic check,36.65,37,1315.0,0,5251,2,66.4,-29.75,Standard
5649-TJHOV,Month-to-month,DSL,Bank transfer (automatic),36.5,27,1032.0,1,5252,2,66.4,-29.9,Standard
7890-VYYWG,Month-to-month,DSL,Mailed check,36.45,3,93.7,1,5253,2,66.4,-29.95,Standard
3776-EKTKM,Month-to-month,DSL,Electronic check,36.45,1,36.45,1,5253,2,66.4,-29.95,Standard
4439-YRNVD,Month-to-month,DSL,Electronic check,36.25,10,374.0,0,5255,2,66.4,-30.15,Standard
3648-GZPHF,One year,DSL,Mailed check,36.25,32,1151.05,0,5255,2,65.05,-28.8,Standard
3884-UEBXB,Two year,DSL,Bank transfer (automatic),36.15,67,2434.45,0,5257,2,60.77,-24.62,Standard
6481-LXPWL,One year,DSL,Credit card (automatic),36.1,56,1971.5,0,5258,2,65.05,-28.95,Standard
0230-UBYPQ,One year,DSL,Bank transfer (automatic),36.1,63,2298.9,0,5258,2,65.05,-28.95,Standard
0305-SQECB,One year,DSL,Mailed check,36.05,11,402.6,0,5260,2,65.05,-29.0,Standard
2782-JEEBU,Month-to-month,DSL,Mailed check,36.0,21,780.15,0,5261,2,66.4,-30.4,Standard
2361-FJWNO,One year,DSL,Credit card (automatic),36.0,40,1382.9,0,5261,2,65.05,-29.05,Standard
5697-GOMBF,Month-to-month,DSL,Electronic check,35.9,28,973.65,0,5263,2,66.4,-30.5,Standard
7854-FOKSF,Month-to-month,DSL,Electronic check,35.9,1,35.9,1,5263,2,66.4,-30.5,Standard
2049-BAFNW,Month-to-month,DSL,Mailed check,35.9,1,35.9,0,5263,2,66.4,-30.5,Standard
4718-DHSMV,Month-to-month,DSL,Mailed check,35.8,11,363.15,0,5266,2,66.4,-30.6,Standard
5170-PTRKA,One year,DSL,Credit card (automatic),35.8,49,1782.0,0,5266,2,65.05,-29.25,Standard
8727-XDPUD,Two year,DSL,Credit card (automatic),35.8,37,1316.9,0,5266,2,60.77,-24.97,Standard
4307-KWMXE,Month-to-month,DSL,Electronic check,35.75,10,389.8,0,5269,2,66.4,-30.65,Standard
5378-IKEEG,Month-to-month,DSL,Electronic check,35.75,1,35.75,1,5269,2,66.4,-30.65,Standard
7746-AWNQW,Month-to-month,DSL,Mailed check,35.75,28,961.4,0,5269,2,66.4,-30.65,Standard
4501-VCPFK,Month-to-month,DSL,Electronic check,35.75,26,1022.5,0,5269,2,66.4,-30.65,Standard
4115-UMJFQ,One year,DSL,Bank transfer (automatic),35.75,69,2492.25,0,5269,2,65.05,-29.3,Standard
6122-EFVKN,Two year,DSL,Mailed check,35.75,24,830.8,0,5269,2,60.77,-25.02,Standard
8069-RHUXK,Two year,DSL,Credit card (automatic),35.7,67,2545.7,0,5275,2,60.77,-25.07,Standard
8158-WPEZG,Month-to-month,DSL,Electronic check,35.65,11,425.1,0,5276,2,66.4,-30.75,Standard
1049-FYSYG,Month-to-month,DSL,Credit card (automatic),35.65,17,646.05,0,5276,2,66.4,-30.75,Standard
6773-LQTVT,Month-to-month,DSL,Mailed check,35.65,29,1025.15,0,5276,2,66.4,-30.75,Standard
1430-SFQSA,One year,DSL,Mailed check,35.6,29,1072.6,0,5279,2,65.05,-29.45,Standard
0841-NULXI,Month-to-month,DSL,Electronic check,35.55,1,35.55,1,5280,2,66.4,-30.85,Standard
8898-KASCD,One year,DSL,Mailed check,35.55,39,1309.15,0,5280,2,65.05,-29.5,Standard
3845-JHAMY,Month-to-month,DSL,Credit card (automatic),35.5,16,552.7,0,5282,1,66.4,-30.9,Budget
0953-LGOVU,Month-to-month,DSL,Mailed check,35.5,12,432.25,0,5282,1,66.4,-30.9,Budget
2259-OUUSZ,One year,DSL,Credit card (automatic),35.5,7,249.55,0,5282,2,65.05,-29.55,Standard
3091-FYHKI,Month-to-month,DSL,Electronic check,35.45,1,35.45,1,5285,1,66.4,-30.95,Budget
2108-XWMPY,Month-to-month,DSL,Mailed check,35.45,3,106.85,1,5285,1,66.4,-30.95,Budget
2073-QBVBI,One year,DSL,Mailed check,35.45,41,1391.65,0,5285,1,65.05,-29.6,Budget
5245-VDBUR,One year,DSL,Mailed check,35.45,52,1958.95,0,5285,1,65.05,-29.6,Budget
4139-SUGLD,Month-to-month,DSL,Bank transfer (automatic),35.4,31,1077.5,1,5289,1,66.4,-31.0,Budget
0121-SNYRK,One year,DSL,Mailed check,35.4,50,1748.9,0,5289,1,65.05,-29.65,Budget
4032-RMHCI,One year,DSL,Credit card (automatic),35.4,41,1412.4,0,5289,1,65.05,-29.65,Budget
5701-GUXDC,One year,DSL,Credit card (automatic),35.4,26,978.6,0,5289,1,65.05,-29.65,Budget
0458-HEUZG,Two year,DSL,Mailed check,35.4,13,450.4,0,5289,1,60.77,-25.37,Budget
3739-YBWAB,One year,DSL,Mailed check,35.35,36,1317.95,0,5294,1,65.05,-29.7,Budget
1397-XKKWR,One year,DSL,Mailed check,35.3,7,264.8,0,5295,1,65.05,-29.75,Budget
1740-CSDJP,Month-to-month,DSL,Bank transfer (automatic),35.25,1,35.25,1,5296,1,66.4,-31.15,Budget
5759-RCVCB,Month-to-month,DSL,Credit card (automatic),35.2,3,108.95,1,5297,1,66.4,-31.2,Budget
6133-OZILE,Month-to-month,DSL,Electronic check,35.2,18,607.3,0,5297,1,66.4,-31.2,Budget
2144-ESWKO,One year,DSL,Credit card (automatic),35.2,43,1463.7,0,5297,1,65.05,-29.85,Budget
7078-NVFAM,Month-to-month,DSL,Electronic check,35.15,32,1051.05,0,5300,1,66.4,-31.25,Budget
7384-GHBPI,Month-to-month,DSL,Electronic check,35.15,3,99.75,1,5300,1,66.4,-31.25,Budget
2485-ITVKB,Month-to-month,DSL,Electronic check,35.1,2,68.75,1,5302,1,66.4,-31.3,Budget
3594-KADLU,Month-to-month,DSL,Mailed check,35.1,3,101.1,0,5302,1,66.4,-31.3,Budget
8066-POXGX,Month-to-month,DSL,Electronic check,35.1,13,446.1,1,5302,1,66.4,-31.3,Budget
9236-NDUCW,Two year,DSL,Mailed check,35.1,21,770.4,0,5302,1,60.77,-25.67,Budget
8741-LQOBK,Month-to-month,DSL,Bank transfer (automatic),35.05,46,1620.25,0,5306,1,66.4,-31.35,Budget
3751-KTZEL,Month-to-month,DSL,Mailed check,35.05,1,35.05,1,5306,1,66.4,-31.35,Budget
0191-EQUUH,Two year,DSL,Bank transfer (automatic),35.05,25,844.45,0,5306,1,60.77,-25.72,Budget
6240-EURKS,Month-to-month,DSL,Electronic check,35.0,18,553.0,1,5309,1,66.4,-31.4,Budget
7075-BNDVQ,Month-to-month,DSL,Mailed check,35.0,4,135.75,0,5309,1,66.4,-31.4,Budget
8582-KRHPJ,Month-to-month,DSL,Mailed check,35.0,50,1782.4,0,5309,1,66.4,-31.4,Budget
3841-CONLJ,Month-to-month,DSL,Electronic check,35.0,1,35.0,0,5309,1,66.4,-31.4,Budget
3472-OAOOR,Month-to-month,DSL,Mailed check,34.95,19,610.2,0,5313,1,66.4,-31.45,Budget
2908-ZTPNF,Month-to-month,DSL,Bank transfer (automatic),34.85,36,1267.2,0,5314,1,66.4,-31.55,Budget
3050-GBUSH,Month-to-month,DSL,Credit card (automatic),34.8,3,113.95,0,5315,1,66.4,-31.6,Budget
9581-GVBXT,One year,DSL,Mailed check,34.8,59,1980.3,0,5315,1,65.05,-30.25,Budget
0822-GAVAP,Month-to-month,DSL,Electronic check,34.7,2,62.25,1,5317,1,66.4,-31.7,Budget
0375-HVGXO,Month-to-month,DSL,Electronic check,34.7,1,34.7,1,5317,1,66.4,-31.7,Budget
2408-WITXK,Month-to-month,DSL,Electronic check,34.7,10,329.8,1,5317,1,66.4,-31.7,Budget
7950-XWOVN,Month-to-month,DSL,Mailed check,34.7,11,383.55,0,5317,1,66.4,-31.7,Budget
0778-NELLA,Month-to-month,DSL,Credit card (automatic),34.7,9,296.1,1,5317,1,66.4,-31.7,Budget
3034-ZBEQN,One year,DSL,Mailed check,34.7,48,1604.5,1,5317,1,65.05,-30.35,Budget
8259-NFJTV,Month-to-month,DSL,Mailed check,34.65,7,246.6,0,5323,1,66.4,-31.75,Budget
1261-FWTTE,Month-to-month,DSL,Bank transfer (automatic),34.65,23,768.45,0,5323,1,66.4,-31.75,Budget
3298-QEICA,Two year,DSL,Mailed check,34.6,23,813.45,0,5325,1,60.77,-26.17,Budget
4881-JVQOD,Month-to-month,DSL,Bank transfer (automatic),34.55,10,362.6,0,5326,1,66.4,-31.85,Budget
4323-SADQS,Month-to-month,DSL,Electronic check,34.5,7,279.25,1,5327,1,66.4,-31.9,Budget
3307-TLCUD,Month-to-month,DSL,Mailed check,34.4,17,592.75,0,5328,1,66.4,-32.0,Budget
4976-LNFVV,Month-to-month,DSL,Credit card (automatic),34.3,19,577.15,0,5329,1,66.4,-32.1,Budget
6907-CQGPN,Month-to-month,DSL,Electronic check,34.3,29,1004.75,0,5329,1,66.4,-32.1,Budget
5882-CMAZQ,Month-to-month,DSL,Electronic check,34.25,5,163.55,0,5331,1,66.4,-32.15,Budget
8070-AAWZP,Month-to-month,DSL,Mailed check,34.25,24,828.2,0,5331,1,66.4,-32.15,Budget
3815-SLMEF,Month-to-month,DSL,Mailed check,34.25,3,139.35,1,5331,1,66.4,-32.15,Budget
1976-AZZPJ,Month-to-month,DSL,Mailed check,34.2,7,256.6,0,5334,1,66.4,-32.2,Budget
0723-VSOBE,One year,DSL,Electronic check,34.2,45,1596.6,0,5334,1,65.05,-30.85,Budget
