customerID,Contract,MonthlyCharges,tenure,risk_score,risk_label,lifetime_value,Churn
1114-CENIM,Month-to-month,55.0,54,3,Medium,2970.0,true
6060-DRTNL,Month-to-month,84.85,5,8,Critical,424.25,true
2725-TTRIQ,Two year,84.2,72,0,Low,6062.4,false
3374-TTZTK,Two year,106.3,52,3,Medium,5527.6,false
8990-ZXLSU,Month-to-month,69.05,9,9,Critical,621.45,false
2275-RBYQS,Month-to-month,45.4,1,8,Critical,45.4,false
8473-VUVJN,Month-to-month,73.65,1,9,Critical,73.65,true
6289-CPNLD,One year,73.9,33,4,Medium,2438.7,true
5536-SLHPM,Month-to-month,77.75,55,6,High,4276.25,true
4419-UJMUS,Two year,99.35,69,3,Medium,6855.15,false
7794-JASDG,Month-to-month,50.75,1,8,Critical,50.75,false
7609-YBPXG,Two year,87.1,54,0,Low,4703.4,false
5519-TEEUH,One year,20.15,33,4,Medium,664.95,false
7856-GANIL,One year,98.7,45,2,Low,4441.5,false
0804-XBFBV,Month-to-month,25.2,11,9,Critical,277.2,false
2676-OXPPQ,Month-to-month,55.7,6,6,High,334.2,false
3703-TTEPD,Month-to-month,65.35,21,5,High,1372.35,false
2799-TSLAG,Two year,25.3,65,0,Low,1644.5,false
0196-VULGZ,Month-to-month,84.35,6,9,Critical,506.1,true
8837-VVWLQ,Month-to-month,84.95,8,9,Critical,679.6,true
2696-NARTR,Month-to-month,73.85,11,9,Critical,812.35,true
2208-NKVVH,Two year,24.25,43,3,Medium,1042.75,false
7614-QVWQL,One year,51.8,49,1,Low,2538.2,true
1976-CFOCS,Month-to-month,46.0,1,9,Critical,46.0,true
4631-OACRM,Month-to-month,79.4,15,8,Critical,1191.0,true
7139-JZFVG,Two year,60.5,60,0,Low,3630.0,false
4987-GQWPO,Month-to-month,25.1,17,5,High,426.7,false
3755-JBMNH,Month-to-month,71.8,16,5,High,1148.8,true
1757-TCATG,One year,20.05,35,2,Low,701.75,false
6345-ULYRW,One year,88.4,44,4,Medium,3889.6,true
4776-XSKYQ,One year,30.25,12,4,Medium,363.0,false
8048-DSDFQ,Month-to-month,20.2,1,8,Critical,20.2,false
5753-QQWPW,One year,59.9,28,5,High,1677.2,false
6010-DDPPW,Two year,25.15,70,0,Low,1760.5,false
1809-DMJHQ,Month-to-month,46.0,5,8,Critical,230.0,true
6693-FRIRW,Month-to-month,101.3,18,5,High,1823.4,false
6586-MYGKD,Two year,76.95,70,0,Low,5386.5,false
3173-NVMPX,Month-to-month,55.3,9,8,Critical,497.7,false
0248-PGHBZ,Two year,92.45,67,0,Low,6194.15,false
0623-GDISB,Month-to-month,48.45,1,6,High,48.45,false
2892-GESUL,Two year,19.35,18,4,Medium,348.3,false
6923-EFPNL,Month-to-month,51.75,4,6,High,207.0,true
7472-EQOAV,One year,86.7,71,1,Low,6155.7,false
9574-RKJIF,Month-to-month,94.4,30,7,Critical,2832.0,true
2043-WVTQJ,Month-to-month,55.7,1,8,Critical,55.7,false
8034-RYTVV,One year,84.25,55,1,Low,4633.75,false
3863-QSTYI,Month-to-month,64.65,59,6,High,3814.35,false
2619-WFQWU,Month-to-month,70.15,1,8,Critical,70.15,true
5044-LRQAQ,Month-to-month,69.2,7,6,High,484.4,false
1716-LSAMB,Two year,54.65,45,1,Low,2459.25,false
1333-PBMXB,One year,24.75,54,1,Low,1336.5,false
6546-OPBBH,One year,23.95,51,3,Medium,1221.45,false
5985-BEHZK,One year,105.0,72,1,Low,7560.0,false
9127-QRZMH,One year,59.85,44,2,Low,2633.4,false
5919-VCZYM,Month-to-month,20.05,2,8,Critical,40.1,false
9644-KVCNC,One year,92.15,66,1,Low,6081.9,false
2137-DQMEV,One year,44.8,68,3,Medium,3046.4,false
8174-LNWMW,Two year,20.9,31,1,Low,647.9,false
9279-CJEOJ,Month-to-month,95.4,21,5,High,2003.4,false
7964-VEXDG,Month-to-month,80.35,21,8,Critical,1687.35,false
2404-JIBFC,Two year,85.1,55,0,Low,4680.5,false
0778-NELLA,Month-to-month,34.7,9,6,High,312.3,true
8029-XYPWT,Two year,115.05,71,0,Low,8168.55,false
4614-NUVZD,Month-to-month,81.1,1,9,Critical,81.1,true
4632-PAOYU,One year,19.95,22,5,High,438.9,false
3803-KMQFW,Month-to-month,20.55,1,8,Critical,20.55,true
6804-GDMOI,Two year,106.6,61,3,Medium,6502.6,true
2990-OGYTD,Two year,86.15,67,0,Low,5772.05,false
6646-JPPHA,Month-to-month,78.85,14,8,Critical,1103.9,false
9572-MTILT,Month-to-month,106.75,59,6,High,6298.25,true
7658-UYUQS,Month-to-month,86.55,21,5,High,1817.55,false
7880-XSOJX,Month-to-month,42.4,4,8,Critical,169.6,false
9611-CTWIH,Month-to-month,89.45,3,9,Critical,268.35,true
4589-IUAJB,Two year,24.25,70,0,Low,1697.5,false
0329-GTIAJ,Month-to-month,97.9,3,9,Critical,293.7,true
8746-BFOAJ,One year,20.5,21,3,Medium,430.5,false
8457-XIGKN,Month-to-month,19.6,20,5,High,392.0,false
6072-NUQCB,One year,20.25,22,3,Medium,445.5,false
6629-CZTTH,Month-to-month,55.7,1,8,Critical,55.7,true
8838-GPHZP,Two year,20.6,63,2,Low,1297.8,false
8750-QWZAJ,Two year,19.8,70,0,Low,1386.0,false
5364-EVNIB,Month-to-month,79.8,13,8,Critical,1037.4,true
6918-UMQCG,Month-to-month,80.2,5,9,Critical,401.0,false
0675-NCDYU,Two year,116.4,72,0,Low,8380.8,false
6339-DKLMK,Month-to-month,31.65,13,8,Critical,411.45,false
1346-PJWTK,Month-to-month,94.15,61,3,Medium,5743.15,false
5088-QZLRL,Month-to-month,20.65,1,9,Critical,20.65,false
8023-QHAIO,Month-to-month,76.85,56,3,Medium,4303.6,false
4397-FRLTA,Month-to-month,20.15,4,8,Critical,80.6,false
3057-VJJQE,Two year,55.25,35,3,Medium,1933.75,false
5087-SUURX,Month-to-month,39.05,18,8,Critical,702.9,true
2302-OUZXB,Two year,82.15,72,0,Low,5914.8,false
8133-ANHHJ,One year,103.0,49,1,Low,5047.0,false
2270-CHBFN,Month-to-month,95.1,44,4,Medium,4184.4,false
0013-EXCHZ,Month-to-month,83.9,3,8,Critical,251.7,true
5982-FPVQN,Month-to-month,95.15,37,7,Critical,3520.55,false
9107-UKCKY,One year,79.8,61,4,Medium,4867.8,false
4654-ULTTN,Two year,74.8,70,0,Low,5236.0,false
5550-VFRLC,Month-to-month,69.85,1,9,Critical,69.85,true
5546-BYZSM,Month-to-month,20.45,41,7,Critical,838.45,false
1492-KGETH,One year,78.35,70,1,Low,5484.5,false
4929-BSTRX,Month-to-month,53.55,1,8,Critical,53.55,true
4163-HFTUK,One year,19.1,51,4,Medium,974.1,false
8215-NGSPE,Two year,20.0,42,3,Medium,840.0,false
2225-ZRGSG,Two year,93.9,70,0,Low,6573.0,true
8859-YSTWS,One year,19.95,48,2,Low,957.6,false
5271-YNWVR,Two year,113.15,68,3,Medium,7694.2,true
7601-DHFWZ,Two year,24.0,48,1,Low,1152.0,false
2657-ALMWY,Month-to-month,84.95,26,7,Critical,2208.7,true
6330-JKLPC,Month-to-month,80.5,11,6,High,885.5,true
4667-OHGKG,Month-to-month,19.3,1,8,Critical,19.3,true
1998-VHJHK,One year,19.15,27,4,Medium,517.05,false
1707-HABPF,One year,91.3,46,2,Low,4199.8,false
1660-HSOOQ,Month-to-month,49.65,1,8,Critical,49.65,true
7253-UVNDW,Two year,54.35,46,1,Low,2500.1,true
0487-VVUVK,Month-to-month,19.15,25,6,High,478.75,false
7228-OMTPN,Month-to-month,88.45,4,9,Critical,353.8,true
5063-IUOKK,Two year,19.75,13,4,Medium,256.75,false
4508-OEBEY,One year,75.5,31,2,Low,2340.5,false
0027-KWYKW,Month-to-month,83.75,23,8,Critical,1926.25,false
2308-STERM,Month-to-month,19.4,2,8,Critical,38.8,false
5982-XMDEX,Two year,26.5,65,0,Low,1722.5,false
6284-AHOOQ,Month-to-month,90.5,22,5,High,1991.0,true
6051-PTVNS,One year,19.15,55,1,Low,1053.25,false
2344-JMOGN,Month-to-month,94.85,9,8,Critical,853.65,true
3799-ISUZQ,Month-to-month,69.95,7,6,High,489.65,true
2877-VDUER,One year,40.9,35,4,Medium,1431.5,false
9152-AMKAK,Two year,80.25,6,5,High,481.5,false
1794-HBQTJ,Month-to-month,48.6,1,6,High,48.6,true
9432-VOFYX,Month-to-month,70.8,17,8,Critical,1203.6,false
8049-WJCLQ,Month-to-month,60.2,10,8,Critical,602.0,false
6586-PSJOX,One year,55.2,15,3,Medium,828.0,false
2460-FPSYH,Month-to-month,55.8,40,7,Critical,2232.0,true
9705-ZJBCG,One year,54.15,13,3,Medium,703.95,false
4818-DRBQT,Month-to-month,80.15,29,4,Medium,2324.35,true
1320-HTRDR,Month-to-month,75.5,3,9,Critical,226.5,true
6847-KJLTS,Month-to-month,100.4,58,3,Medium,5823.2,false
9670-BPNXF,One year,62.55,45,2,Low,2814.75,false
3913-FCUUW,Two year,70.45,72,0,Low,5072.4,false
3301-VKTGC,One year,85.5,68,1,Low,5814.0,false
1493-AMTIE,Month-to-month,20.2,1,6,High,20.2,true
9555-SAHUZ,Month-to-month,54.5,38,7,Critical,2071.0,false
0816-TSPHQ,Month-to-month,20.75,2,8,Critical,41.5,false
9932-WBWIK,Month-to-month,20.35,11,8,Critical,223.85,false
4619-EVPHY,One year,91.0,20,3,Medium,1820.0,false
5286-YHCVC,Two year,104.8,72,0,Low,7545.6,false
6424-ELEYH,Month-to-month,74.75,3,6,High,224.25,true
4391-RESHN,Month-to-month,104.05,23,7,Critical,2393.15,true
9115-YQHGA,Month-to-month,51.1,40,7,Critical,2044.0,false
4462-CYWMH,Month-to-month,89.8,62,3,Medium,5567.6,false
8963-MQVYN,Month-to-month,20.55,22,8,Critical,452.1,false
2458-EOMRE,Month-to-month,64.05,11,6,High,704.55,false
9334-GWGOW,Month-to-month,74.85,7,9,Critical,523.95,false
6821-BUXUX,Month-to-month,96.65,13,8,Critical,1256.45,true
5028-HTLJB,Month-to-month,20.05,1,8,Critical,20.05,true
9801-GDWGV,Month-to-month,103.45,39,7,Critical,4034.55,true
6542-LWGXJ,Month-to-month,25.0,3,8,Critical,75.0,false
5567-GZKQY,Two year,20.3,58,0,Low,1177.4,false
1222-LRYKO,Month-to-month,26.35,6,8,Critical,158.1,false
2320-JRSDE,Month-to-month,19.9,1,9,Critical,19.9,true
2087-QAREY,Month-to-month,54.7,22,7,Critical,1203.4,false
0601-WZHJF,Month-to-month,46.35,14,8,Critical,648.9,true
4423-JWZJN,One year,90.25,64,1,Low,5776.0,false
5143-WMWOG,Month-to-month,19.95,1,9,Critical,19.95,true
6490-FGZAT,Month-to-month,20.65,6,8,Critical,123.9,false
5393-RXQSZ,Month-to-month,79.6,1,9,Critical,79.6,true
7452-FOLON,One year,25.45,39,2,Low,992.55,false
2320-TZRRH,One year,19.5,20,5,High,390.0,false
0231-LXVAP,Month-to-month,75.9,1,9,Critical,75.9,true
9444-JTXHZ,Month-to-month,76.2,1,9,Critical,76.2,true
4942-VZZOM,One year,66.15,64,1,Low,4233.6,false
5510-BOIUJ,Month-to-month,19.25,1,8,Critical,19.25,true
7502-BNYGS,Month-to-month,69.1,46,4,Medium,3178.6,false
4291-HYEBC,One year,39.1,28,5,High,1094.8,false
6147-CBCRA,Month-to-month,20.05,33,6,High,661.65,false
6047-SUHPR,One year,59.8,39,5,High,2332.2,false
4471-KXAUH,Month-to-month,84.3,42,7,Critical,3540.6,true
9752-ZNQUT,Month-to-month,48.6,1,9,Critical,48.6,false
7638-QVMVY,Month-to-month,79.0,7,9,Critical,553.0,true
1576-PFZIW,Two year,105.35,70,0,Low,7374.5,false
5666-MBJPT,Two year,25.1,65,0,Low,1631.5,false
7312-XSBAT,Month-to-month,49.75,1,9,Critical,49.75,false
3096-GKWEB,Month-to-month,94.75,18,8,Critical,1705.5,false
2371-JQHZZ,Month-to-month,93.0,24,8,Critical,2232.0,false
0674-GCDXG,Two year,71.9,63,0,Low,4529.7,false
1121-QSIVB,One year,77.55,44,4,Medium,3412.2,false
4396-KLSEH,Month-to-month,19.85,4,9,Critical,79.4,false
3244-DCJWY,Month-to-month,70.25,1,9,Critical,70.25,true
2824-MYYBN,Month-to-month,95.25,37,7,Critical,3524.25,false
0875-CABNR,Month-to-month,84.6,10,6,High,846.0,true
6345-HOVES,Month-to-month,25.05,34,4,Medium,851.7,false
8318-LCNBW,One year,53.15,35,2,Low,1860.25,false
6469-QJKZW,Month-to-month,20.15,4,9,Critical,80.6,false
0147-ESWWR,Month-to-month,101.25,39,7,Critical,3948.75,false
1217-VASWC,One year,100.55,43,2,Low,4323.65,false
7812-FZHPE,Month-to-month,24.1,17,7,Critical,409.7,true
6370-ZVHDV,Two year,25.3,61,0,Low,1543.3,false
5915-DGNVC,One year,71.8,49,4,Medium,3518.2,false
6260-XLACS,One year,19.7,4,6,High,78.8,false
3566-CAAYU,Two year,49.85,64,3,Medium,3190.4,false
4983-CCWMC,Month-to-month,69.6,3,8,Critical,208.8,false
9103-CXVOK,Month-to-month,19.75,1,9,Critical,19.75,false
2896-TBNBE,One year,80.8,40,5,High,3232.0,false
4797-AXPXK,Month-to-month,60.0,1,9,Critical,60.0,true
5229-PRWKT,Month-to-month,86.55,8,9,Critical,692.4,true
6982-UQZLY,Month-to-month,20.85,1,8,Critical,20.85,true
2522-WLNSF,One year,64.2,34,2,Low,2182.8,false
3841-CONLJ,Month-to-month,35.0,1,9,Critical,35.0,false
5057-LCOUI,Month-to-month,50.75,39,7,Critical,1979.25,true
0193-ESZXP,One year,105.5,58,1,Low,6119.0,true
4475-NVTLU,Two year,19.2,45,4,Medium,864.0,false
4369-HTUIF,Month-to-month,85.15,6,6,High,510.9,true
9386-LDCZR,One year,90.65,43,2,Low,3897.95,false
9585-KKMFD,Two year,20.0,41,3,Medium,820.0,false
5399-ZIMKF,Month-to-month,74.65,5,9,Critical,373.25,false
0336-KXKFK,Two year,61.2,72,0,Low,4406.4,false
5619-XZZKR,One year,19.95,4,6,High,79.8,false
3948-FVVRP,Month-to-month,54.8,9,8,Critical,493.2,false
5327-XOKKY,Two year,73.45,72,0,Low,5288.4,false
0983-TATYJ,One year,51.45,33,4,Medium,1697.85,false
1813-JYWTO,Two year,80.45,72,0,Low,5792.4,false
0156-FVPTA,Month-to-month,54.2,22,8,Critical,1192.4,true
1984-FCOWB,One year,109.5,70,4,Medium,7665.0,true
0654-HMSHN,Month-to-month,104.4,21,8,Critical,2192.4,true
6719-OXYBR,Month-to-month,85.3,15,8,Critical,1279.5,false
3312-ZWLGF,Month-to-month,79.3,29,7,Critical,2299.7,false
6476-YHMGA,Month-to-month,76.5,15,5,High,1147.5,false
5287-QWLKY,Month-to-month,105.1,71,3,Medium,7462.1,true
0795-XCCTE,Two year,25.4,72,0,Low,1828.8,false
0168-XZKBB,Month-to-month,86.85,19,8,Critical,1650.15,false
3785-NRHYR,Month-to-month,19.65,1,8,Critical,19.65,false
5196-SGOAK,Month-to-month,75.7,1,9,Critical,75.7,true
4537-DKTAL,Month-to-month,45.55,2,9,Critical,91.1,false
7072-MBHEV,Month-to-month,78.1,11,6,High,859.1,false
5602-BVFMK,One year,19.3,12,6,High,231.6,false
6297-NOOPG,Two year,110.5,70,3,Medium,7735.0,false
1891-UAWWU,Month-to-month,90.8,20,8,Critical,1816.0,true
8204-TIFGJ,Month-to-month,20.3,23,5,High,466.9,false
8050-DVOJX,Two year,81.35,49,0,Low,3986.15,false
6108-OQZDQ,Month-to-month,97.95,4,9,Critical,391.8,true
0363-QJVFX,Month-to-month,108.15,32,4,Medium,3460.8,true
8903-XEBGX,Month-to-month,55.3,2,9,Critical,110.6,false
8169-SAEJD,Two year,56.55,69,0,Low,3901.95,false
9840-DVNDC,Month-to-month,80.5,6,6,High,483.0,true
1089-XZWHH,Two year,19.7,24,4,Medium,472.8,false
2325-WINES,One year,104.05,32,2,Low,3329.6,false
6064-ZATLR,Two year,52.85,27,1,Low,1426.95,false
3096-JRDSO,Month-to-month,104.3,27,4,Medium,2816.1,true
7824-PANSQ,Month-to-month,80.65,58,3,Medium,4677.7,false
8042-JVNFH,Month-to-month,71.35,1,8,Critical,71.35,true
9648-BCHKM,Two year,24.65,18,2,Low,443.7,false
2888-ADFAO,Two year,21.3,47,1,Low,1001.1,false
8707-HOEDG,Two year,110.2,70,3,Medium,7714.0,false
3374-LXDEV,Month-to-month,89.4,13,8,Critical,1162.2,true
4072-IPYLT,Month-to-month,51.05,36,4,Medium,1837.8,false
7167-PCEYD,Two year,19.8,67,2,Low,1326.6,false
4936-YPJNK,Month-to-month,19.9,10,8,Critical,199.0,false
1580-BMCMR,Month-to-month,87.3,19,8,Critical,1658.7,false
4817-KEQSP,Two year,19.85,71,0,Low,1409.35,false
6408-WHTEF,Two year,89.4,72,2,Low,6436.8,false
9251-AWQGT,Two year,20.0,48,3,Medium,960.0,false
8749-CLJXC,Month-to-month,20.05,1,8,Critical,20.05,false
7989-VCQOH,Month-to-month,83.25,18,8,Critical,1498.5,false
5049-GLYVG,Month-to-month,20.6,1,8,Critical,20.6,true
4199-QHJNM,Two year,102.9,67,0,Low,6894.3,false
8882-TLVRW,Two year,39.1,69,2,Low,2697.9,false
5883-GTGVD,Month-to-month,99.95,19,8,Critical,1899.05,true
5135-GRQJV,Two year,114.5,72,2,Low,8244.0,false
2384-OVPSA,Two year,20.2,38,3,Medium,767.6,false
1371-WEPDS,One year,55.8,40,5,High,2232.0,false
3580-GICBM,Two year,24.2,61,2,Low,1476.2,false
4817-QRJSX,Month-to-month,81.0,10,6,High,810.0,true
9730-DRTMJ,One year,72.8,32,2,Low,2329.6,false
4686-UXDML,Month-to-month,99.85,21,5,High,2096.85,false
3349-ANQNH,One year,99.5,59,4,Medium,5870.5,false
2398-YPMUR,Month-to-month,70.15,13,8,Critical,911.95,true
0932-YIXYU,Two year,20.25,47,1,Low,951.75,false
7480-SPLEF,Two year,26.0,69,0,Low,1794.0,false
7636-XUHWW,Month-to-month,19.9,2,6,High,39.8,false
1431-CYWMH,Month-to-month,19.05,22,5,High,419.1,false
5937-EORGB,Month-to-month,96.5,15,8,Critical,1447.5,false
6349-JDHQP,Two year,19.85,53,0,Low,1052.05,false
5539-HIVAK,Month-to-month,25.7,28,6,High,719.6,false
5847-MXBEO,One year,20.3,22,5,High,446.6,false
9985-MWVIX,Month-to-month,70.15,1,8,Critical,70.15,true
4583-PARNH,Month-to-month,91.55,16,8,Critical,1464.8,false
1116-FRYVH,Two year,39.4,48,3,Medium,1891.2,false
1421-HCERK,Month-to-month,105.7,30,4,Medium,3171.0,false
9633-XQABV,Month-to-month,70.25,3,9,Critical,210.75,false
0716-BQNDX,Two year,93.75,57,3,Medium,5343.75,false
1265-XTECC,One year,96.55,68,1,Low,6565.4,true
1183-CANVH,One year,60.0,23,3,Medium,1380.0,false
1972-XMUWV,Two year,59.8,65,0,Low,3887.0,false
8679-LZBMD,One year,90.65,44,2,Low,3988.6,false
3407-JMJQQ,Two year,109.0,71,0,Low,7739.0,false
6252-DFGTK,One year,68.1,37,2,Low,2519.7,false
1539-LNKHM,Month-to-month,20.4,12,8,Critical,244.8,false
8645-KOMJQ,Two year,81.95,69,0,Low,5654.55,false
0289-IVARM,Month-to-month,60.55,35,7,Critical,2119.25,false
9761-XUJWD,Month-to-month,65.6,5,6,High,328.0,false
4057-FKCZK,Two year,82.5,58,0,Low,4785.0,false
4291-TPNFG,Two year,82.3,72,0,Low,5925.6,false
6087-YPWHO,Two year,68.15,72,2,Low,4906.8,false
3090-QFUVD,Month-to-month,20.3,1,6,High,20.3,false
2237-ZFSMY,One year,95.55,39,5,High,3726.45,true
1722-LDZJS,One year,20.2,53,1,Low,1070.6,false
1818-ESQMW,Month-to-month,89.2,27,7,Critical,2408.4,false
4871-JTKJF,Month-to-month,69.65,1,9,Critical,69.65,true
1415-YFWLT,Month-to-month,89.3,1,9,Critical,89.3,true
7401-RUBNK,Month-to-month,74.8,18,8,Critical,1346.4,false
0506-YLVKJ,Two year,20.2,46,3,Medium,929.2,false
8661-BOYNW,Two year,84.4,72,0,Low,6076.8,false
6711-VTNRE,Month-to-month,87.55,36,7,Critical,3151.8,true
4815-GBTCD,Month-to-month,25.15,4,9,Critical,100.6,false
2805-AUFQN,Two year,19.8,25,1,Low,495.0,false
0980-PVMRC,Month-to-month,50.85,40,7,Critical,2034.0,false
7233-DRTRF,Month-to-month,102.4,63,6,High,6451.2,false
3500-RMZLT,Month-to-month,96.3,15,7,Critical,1444.5,true
3873-NFTGI,Month-to-month,55.5,14,5,High,777.0,false
1162-ECVII,Two year,109.75,72,0,Low,7902.0,false
7048-GXDAY,Month-to-month,106.4,39,7,Critical,4149.6,false
8571-ZCMCX,Two year,60.0,47,1,Low,2820.0,false
1169-WCVAK,Month-to-month,88.8,19,5,High,1687.2,false
4548-SDBKE,Month-to-month,85.2,5,9,Critical,426.0,true
8066-POXGX,Month-to-month,35.1,13,8,Critical,456.3,true
7129-CAKJW,Month-to-month,80.05,17,5,High,1360.85,false
8695-ARGXZ,Month-to-month,75.55,34,7,Critical,2568.7,false
3570-YUEKJ,Month-to-month,49.55,42,7,Critical,2081.1,false
4143-OOBWZ,Month-to-month,81.3,5,9,Critical,406.5,true
1555-HAPSU,Two year,23.9,71,0,Low,1696.9,false
1697-NVVGY,Month-to-month,66.4,19,5,High,1261.6,false
7854-EKTJL,Month-to-month,19.6,2,9,Critical,39.2,true
8464-EETCQ,Two year,18.8,57,0,Low,1071.6,false
2419-FSORS,Two year,108.4,72,3,Medium,7804.8,false
8132-YPVBX,Month-to-month,85.95,6,8,Critical,515.7,false
9102-IAYHT,Month-to-month,85.45,17,8,Critical,1452.65,true
6754-LZUKA,Two year,80.9,61,0,Low,4934.9,false
3422-LYEPQ,Month-to-month,71.0,1,9,Critical,71.0,true
8099-MZPUJ,Two year,111.8,48,1,Low,5366.4,false
0787-LHDYT,Month-to-month,20.6,16,5,High,329.6,false
2642-DTVCO,Month-to-month,85.05,9,9,Critical,765.45,true
0374-IOEGQ,Month-to-month,44.6,3,9,Critical,133.8,false
4361-JEIVL,Month-to-month,44.4,1,9,Critical,44.4,true
3197-NNYNB,Two year,105.1,65,0,Low,6831.5,false
3396-DKDEL,Two year,115.15,70,0,Low,8060.5,false
1752-OZXFY,One year,59.8,60,3,Medium,3588.0,false
9066-QRSDU,One year,26.3,69,4,Medium,1814.7,false
9112-WSNPU,Month-to-month,70.55,35,7,Critical,2469.25,false
9867-NNXLC,Month-to-month,20.05,22,7,Critical,441.1,false
5321-NTRKC,Two year,79.85,66,0,Low,5270.1,false
1363-TXLSL,Month-to-month,70.3,1,9,Critical,70.3,true
9507-EXLTT,Month-to-month,79.35,1,6,High,79.35,true
3161-GETRM,Month-to-month,90.05,34,4,Medium,3061.7,false
0402-OAMEN,Two year,24.45,72,0,Low,1760.4,false
6933-VLYFX,One year,59.95,31,5,High,1858.45,false
6754-WKSHP,One year,25.35,30,2,Low,760.5,false
9846-GKXAS,Month-to-month,90.8,9,6,High,817.2,true
6017-PPLPX,Month-to-month,70.45,20,8,Critical,1409.0,true
4976-LNFVV,Month-to-month,34.3,19,5,High,651.7,false
5055-MGMGF,Month-to-month,105.05,65,6,High,6828.25,false
4641-FROLU,Two year,19.3,30,3,Medium,579.0,false
2862-JVEOY,One year,19.15,6,6,High,114.9,false
2969-QWUBZ,Month-to-month,51.4,2,9,Critical,102.8,false
9822-BIIGN,Month-to-month,71.85,53,6,High,3808.05,false
2077-MPJQO,Month-to-month,75.4,7,9,Critical,527.8,false
1534-OULXE,One year,49.7,61,1,Low,3031.7,false
7136-RVDTZ,One year,45.25,70,4,Medium,3167.5,true
2971-SGAFL,Month-to-month,78.75,13,8,Critical,1023.75,false
1480-IVEVR,One year,81.6,35,2,Low,2856.0,false
2905-KFQUV,Month-to-month,70.4,2,6,High,140.8,false
4581-SSPWD,Month-to-month,75.8,3,9,Critical,227.4,true
3370-HXOPH,Month-to-month,76.1,3,9,Critical,228.3,false
9391-YZEJW,One year,94.0,62,1,Low,5828.0,false
9958-MEKUC,Two year,103.95,72,0,Low,7484.4,false
0281-CNTZX,Two year,19.95,63,0,Low,1256.85,false
6927-WTFIV,Month-to-month,71.3,20,5,High,1426.0,true
4118-CEVPF,One year,110.8,35,2,Low,3878.0,false
3398-ZOUAA,Month-to-month,69.1,21,8,Critical,1451.1,true
9114-VEPUF,One year,96.1,62,4,Medium,5958.2,false
7876-BEUTG,Month-to-month,48.8,15,7,Critical,732.0,false
2338-BQEZT,Month-to-month,50.55,55,3,Medium,2780.25,false
9873-MNDKV,Month-to-month,44.65,11,8,Critical,491.15,false
0378-NHQXU,Month-to-month,88.25,17,8,Critical,1500.25,true
8241-JUIQO,One year,19.45,61,1,Low,1186.45,false
2194-IIQOF,Two year,89.3,71,0,Low,6340.3,false
4512-ZUIYL,Month-to-month,70.0,2,6,High,140.0,true
9631-RXVJM,Two year,19.25,35,3,Medium,673.75,false
9584-EXCDZ,Month-to-month,70.5,17,5,High,1198.5,false
7969-AULMZ,Month-to-month,97.35,21,8,Critical,2044.35,true
5093-FEGLU,Two year,19.65,47,1,Low,923.55,false
2621-UDNLU,Month-to-month,20.85,3,8,Critical,62.55,false
7526-IVLYU,Month-to-month,19.65,3,8,Critical,58.95,false
2428-HYUNX,Two year,19.35,44,1,Low,851.4,false
9214-EKVXR,Month-to-month,44.0,1,8,Critical,44.0,false
3410-MHHUM,One year,94.4,44,5,High,4153.6,false
0568-ONFPC,Month-to-month,25.9,5,6,High,129.5,true
0733-VUNUW,Month-to-month,55.65,24,5,High,1335.6,true
4550-EVXNY,Month-to-month,69.65,1,9,Critical,69.65,true
2122-YWVYA,Month-to-month,75.4,18,8,Critical,1357.2,false
2968-SSGAA,Month-to-month,100.6,10,9,Critical,1006.0,true
2296-DKZFP,Two year,71.0,65,0,Low,4615.0,false
4844-JJWUY,Month-to-month,86.0,1,9,Critical,86.0,true
6777-TGHTM,One year,106.95,53,1,Low,5668.35,true
8909-BOLNL,One year,21.2,3,6,High,63.6,false
6603-YRDCJ,Two year,61.05,33,3,Medium,2014.65,false
3538-WZPHD,Month-to-month,29.6,3,9,Critical,88.8,true
3229-USWAR,One year,79.95,34,2,Low,2718.3,false
2138-VFAPZ,Two year,19.7,14,4,Medium,275.8,false
6131-JLWZM,Month-to-month,20.3,13,7,Critical,263.9,false
4785-QRJHC,One year,59.9,46,2,Low,2755.4,true
0269-XFESX,One year,24.35,23,5,High,560.05,false
1709-EJDOX,Two year,19.75,47,3,Medium,928.25,false
4316-XCSLJ,Month-to-month,50.3,17,7,Critical,855.1,false
8610-WFCJF,Month-to-month,95.6,49,6,High,4684.4,true
9693-XMUOB,Month-to-month,50.25,59,6,High,2964.75,false
0383-CLDDA,Two year,85.35,69,0,Low,5889.15,false
4905-JEFDW,One year,41.6,11,7,Critical,457.6,true
2709-UQGNP,Month-to-month,51.65,10,8,Critical,516.5,false
3549-ZTMNH,Two year,24.0,12,3,Medium,288.0,false
7881-INRLC,Month-to-month,100.85,45,4,Medium,4538.25,true
8033-ATFAS,Month-to-month,59.85,39,6,High,2334.15,false
1635-NZATJ,Two year,25.45,71,0,Low,1806.95,false
0562-HKHML,Two year,23.9,71,0,Low,1696.9,false
8277-RVRSV,One year,24.15,33,2,Low,796.95,false
9943-VSZUV,Month-to-month,75.7,67,5,High,5071.9,false
