customerID,Contract,tenure,MonthlyCharges,risk_score,risk_label,Churn
8999-EXMNO,Two year,19,20.15,2,Medium,false
6725-TPKJO,Two year,44,20.05,1,Medium,false
2446-BEGGB,Month-to-month,6,98.25,6,Critical,true
7162-WPHPM,Two year,58,71.6,0,Low,false
1599-MMYRQ,One year,62,81.45,1,Medium,false
8821-KVZKQ,One year,70,58.4,1,Medium,false
1496-GGSUK,Month-to-month,1,25.7,6,Critical,true
6434-TTGJP,Two year,10,53.7,3,High,false
0042-JVWOJ,One year,26,19.6,2,Medium,false
0130-SXOUN,Month-to-month,66,89.4,3,High,false
2575-GFSOE,Month-to-month,7,69.0,6,Critical,true
2330-PQGDQ,One year,51,84.2,1,Medium,false
1452-UZOSF,Two year,72,106.1,0,Low,false
2097-YVPKN,Two year,65,25.75,0,Low,false
2842-JTCCU,Month-to-month,2,46.05,6,Critical,true
8597-CTXVJ,One year,70,64.95,1,Medium,false
6631-HMANX,Two year,72,85.45,0,Low,false
9962-BFPDU,Month-to-month,1,20.05,6,Critical,false
3296-SILRA,Month-to-month,1,76.4,6,Critical,true
9681-OXGVC,Month-to-month,5,100.5,6,Critical,true
6394-HHHZM,Month-to-month,3,20.7,6,Critical,false
5995-LFTLE,Two year,58,25.3,0,Low,false
5180-UCIIQ,Month-to-month,22,40.05,5,Critical,true
1932-UEDCX,Month-to-month,33,100.6,4,High,false
7153-OANIO,Month-to-month,1,69.95,6,Critical,true
5188-HGMLP,Month-to-month,54,74.0,3,High,false
0665-XHDJU,Two year,72,99.4,0,Low,false
6521-YYTYI,Month-to-month,1,93.3,6,Critical,true
8878-HMWBV,Month-to-month,3,49.15,6,Critical,true
8265-HKSOW,Two year,72,107.45,0,Low,false
3544-FBCAS,Two year,72,83.6,0,Low,false
5331-RGMTT,Month-to-month,54,99.05,3,High,false
4759-PXTAN,One year,59,80.1,1,Medium,false
7054-DMVAS,Two year,54,65.3,0,Low,false
3428-MMGUB,Two year,60,89.55,0,Low,false
6549-BTYPG,Two year,60,60.8,0,Low,false
7823-JSOAG,Month-to-month,3,74.5,6,Critical,false
3705-RHRFR,Two year,69,99.15,0,Low,false
9374-YOLBJ,Month-to-month,1,19.25,6,Critical,false
9074-KGVOX,Month-to-month,50,39.45,3,High,false
6128-DAFVY,Month-to-month,56,44.85,3,High,false
9933-QRGTX,Two year,60,97.2,0,Low,false
4476-OSWTN,One year,69,110.55,1,Medium,false
3751-KTZEL,Month-to-month,1,35.05,6,Critical,true
1977-STDKI,Month-to-month,1,73.0,6,Critical,true
5066-GFJMM,Month-to-month,3,19.9,6,Critical,false
2661-GKBTK,Two year,60,76.95,0,Low,false
0458-HEUZG,Two year,13,35.4,2,Medium,false
7268-WNTCP,Two year,62,20.45,0,Low,false
0824-VWDPO,One year,45,96.75,2,Medium,false
8409-WQJUX,One year,25,54.2,2,Medium,false
2578-JQPHZ,Two year,44,100.1,1,Medium,false
3278-FSIXX,Month-to-month,2,45.25,6,Critical,false
5813-UECBU,Month-to-month,33,83.85,4,High,true
0328-GRPMV,Month-to-month,1,70.1,6,Critical,true
9746-UGFAC,One year,22,20.85,3,High,false
2946-KIQSP,Month-to-month,35,33.45,4,High,false
0625-AFOHS,Two year,29,20.2,1,Medium,false
6726-WEXXK,One year,27,85.9,2,Medium,false
4636-OLWOE,One year,54,61.0,1,Medium,false
4342-HENTK,Month-to-month,2,70.65,6,Critical,true
4685-ERGHK,One year,57,86.9,1,Medium,false
0885-HMGPY,Two year,62,69.4,0,Low,false
5003-OKNNK,One year,15,20.35,3,High,false
4195-SMMNX,Month-to-month,2,20.35,6,Critical,true
7208-PSIHR,Two year,70,104.3,0,Low,false
4012-ZTHBR,Month-to-month,21,44.95,5,Critical,false
0489-WMEMG,One year,23,49.45,3,High,false
7435-ZNUYY,One year,6,20.6,4,High,false
1354-YZFNB,Two year,4,19.55,3,High,false
6956-SMUCM,Month-to-month,3,99.0,6,Critical,true
2985-FMWYF,Month-to-month,23,93.5,5,Critical,false
2812-ENYMO,One year,26,54.55,2,Medium,false
2717-HVIZY,Month-to-month,8,20.05,6,Critical,false
3223-WZWJM,Month-to-month,26,83.95,4,High,true
3422-GALYP,Month-to-month,2,79.45,6,Critical,false
9053-JZFKV,Two year,67,116.2,0,Low,true
2530-ENDWQ,Two year,71,93.7,0,Low,true
2890-WFBHU,One year,59,79.85,1,Medium,false
0327-WFZSY,One year,39,100.0,2,Medium,false
7977-HXJKU,Two year,21,19.6,2,Medium,false
6615-ZGEDR,Month-to-month,1,19.7,6,Critical,true
7033-CLAMM,Two year,48,20.2,1,Medium,false
4023-RTIQM,One year,31,50.4,2,Medium,false
0864-FVJNJ,One year,64,113.35,1,Medium,false
7356-IWLFW,Month-to-month,46,80.0,4,High,false
9541-PWTWO,Two year,52,80.95,0,Low,false
3967-VQOGC,Two year,67,24.9,0,Low,false
7872-RDDLZ,Month-to-month,67,54.9,3,High,false
9250-WYPLL,Month-to-month,5,75.55,6,Critical,true
6308-CQRBU,Two year,71,109.25,0,Low,false
2754-XBHTB,Month-to-month,9,77.65,6,Critical,true
1597-LHYNC,Month-to-month,26,95.0,4,High,true
0186-CAERR,One year,71,116.3,1,Medium,false
3043-SUDUA,Month-to-month,32,19.9,4,High,false
5442-BHQNG,Month-to-month,2,70.35,6,Critical,false
2169-RRLFW,Two year,71,25.6,0,Low,false
5872-OEQNH,One year,60,44.45,1,Medium,false
3162-KKZXO,One year,55,100.15,1,Medium,false
7055-VKGDA,One year,54,105.4,1,Medium,true
0754-UKWQP,Month-to-month,2,95.85,6,Critical,true
8873-GLDMH,Month-to-month,6,73.85,6,Critical,false
5696-JVVQY,Two year,48,70.1,1,Medium,false
8946-BFWSG,Two year,63,25.25,0,Low,false
7493-TPUWZ,Month-to-month,1,79.15,6,Critical,true
0547-HURJB,Month-to-month,12,21.05,6,Critical,false
8904-OPDCK,Month-to-month,54,24.95,3,High,false
8845-LWKGE,One year,30,64.5,2,Medium,false
1577-HKTFG,Month-to-month,30,19.65,4,High,true
8752-STIVR,Month-to-month,4,79.0,6,Critical,true
0691-NIKRI,One year,40,105.95,2,Medium,false
5022-JNQEQ,Month-to-month,9,75.85,6,Critical,false
4558-FANTW,Month-to-month,17,91.85,5,Critical,true
3249-VHRIP,Two year,62,43.6,0,Low,false
3736-BLEPA,One year,28,91.25,2,Medium,false
4701-LKOZD,Two year,70,89.75,0,Low,false
6603-QWSPR,Two year,46,104.4,1,Medium,false
9921-QFQUL,Month-to-month,23,90.15,5,Critical,false
1929-ZCBHE,One year,47,40.3,2,Medium,false
4378-MYPGO,Two year,68,105.25,0,Low,false
8651-ENBZX,One year,60,106.0,1,Medium,true
4129-LYCOI,Two year,67,104.0,0,Low,false
7798-JVXYM,Month-to-month,14,69.65,5,Critical,false
8647-SDTWQ,Month-to-month,57,74.3,3,High,false
2696-ECXKC,One year,55,100.9,1,Medium,false
2081-KJSQF,Month-to-month,1,20.25,6,Critical,false
7623-TRNQN,Month-to-month,1,49.9,6,Critical,true
3323-CPBWR,Month-to-month,23,96.9,5,Critical,false
9330-IJWIO,Month-to-month,13,100.35,5,Critical,true
3384-CTMSF,Month-to-month,47,104.1,4,High,false
0902-RFHOF,One year,38,20.1,2,Medium,false
9286-DOJGF,Month-to-month,38,74.95,4,High,true
6048-QBXKL,Month-to-month,2,56.55,6,Critical,false
9661-MHUMO,Month-to-month,1,49.25,6,Critical,true
7718-RXDGG,Month-to-month,15,68.6,5,Critical,false
1025-FALIX,Month-to-month,26,69.05,4,High,false
3451-VAWLI,Two year,35,19.7,1,Medium,false
3407-QGWLG,Month-to-month,3,20.05,6,Critical,false
1842-EZJMK,Month-to-month,50,103.7,3,High,true
2347-WKKAE,Month-to-month,42,94.4,4,High,false
8735-DCXNF,Month-to-month,10,54.95,6,Critical,false
3214-IYUUQ,One year,61,93.7,1,Medium,false
1936-UAFEH,Two year,68,110.25,0,Low,false
3587-PMCOY,One year,10,98.9,4,High,false
8079-XRJRS,One year,65,89.75,1,Medium,true
1027-LKKQQ,Two year,72,80.45,0,Low,false
7148-XZPHA,Month-to-month,55,79.4,3,High,false
8073-IJDCM,Month-to-month,1,20.3,6,Critical,true
5309-TAIKL,Month-to-month,7,62.8,6,Critical,false
6856-RAURS,Month-to-month,2,74.9,6,Critical,false
8778-LMWTJ,Month-to-month,9,74.85,6,Critical,false
9717-IOAAF,Two year,27,25.85,1,Medium,false
8884-ADFVN,Month-to-month,7,101.95,6,Critical,true
2845-KDHVX,Two year,64,68.3,0,Low,false
0848-SOMKO,Two year,70,48.4,0,Low,false
2720-WGKHP,Month-to-month,2,94.0,6,Critical,true
6734-FQAJX,Two year,67,105.05,0,Low,false
2869-ADAWR,Month-to-month,45,89.3,4,High,true
1535-VTJOQ,Two year,24,25.15,2,Medium,false
6368-TZZDT,Two year,4,19.5,3,High,false
0943-ZQPXH,Month-to-month,44,92.95,4,High,false
1293-BSEUN,Two year,72,20.7,0,Low,false
9894-EZEWG,Month-to-month,1,74.3,6,Critical,true
1302-TPUBN,Two year,66,19.35,0,Low,false
7851-FLGGQ,Month-to-month,1,44.65,6,Critical,true
0637-UBJRP,Month-to-month,13,84.05,5,Critical,true
0940-OUQEC,Month-to-month,10,80.7,6,Critical,true
2378-VTKDH,Month-to-month,65,104.35,3,High,false
0927-CNGRH,Month-to-month,1,19.55,6,Critical,false
8608-OZTLB,One year,38,74.05,2,Medium,false
2335-GSODA,Two year,23,40.1,2,Medium,false
1952-DVVSW,One year,10,20.1,4,High,false
0702-PGIBZ,Month-to-month,4,101.7,6,Critical,true
6656-GULJQ,Two year,72,83.55,0,Low,false
9853-JFZDU,Month-to-month,35,56.85,4,High,false
1963-VAUKV,Month-to-month,1,20.4,6,Critical,true
3777-XROBG,Two year,58,19.55,0,Low,false
6994-FGRHH,One year,70,106.15,1,Medium,false
4000-VGMQP,One year,38,78.95,2,Medium,false
3999-WRNGR,Month-to-month,60,49.75,3,High,false
3466-RITXD,Month-to-month,26,92.4,4,High,false
2680-XKKNJ,One year,8,58.2,4,High,false
3058-HJCUY,One year,41,102.6,2,Medium,true
2974-GGUXS,Month-to-month,36,91.95,4,High,false
7994-XIRTR,One year,54,65.25,1,Medium,false
3259-FDWOY,Two year,71,106.0,0,Low,true
2101-RANCD,Month-to-month,55,73.1,3,High,false
7921-BEPCI,Two year,72,59.75,0,Low,false
0807-ZABDG,Month-to-month,3,55.1,6,Critical,true
8510-TMWYB,Two year,54,59.8,0,Low,false
3258-ZKPAI,Two year,72,116.6,0,Low,false
1428-IEDPR,Two year,52,109.3,0,Low,false
5298-GSTLM,One year,60,101.4,1,Medium,false
4450-YOOHP,Month-to-month,39,50.65,4,High,false
6728-CZFEI,One year,15,56.15,3,High,false
5748-RNCJT,Two year,69,106.5,0,Low,true
3653-NCRDJ,One year,43,19.2,2,Medium,false
6121-TNHBO,One year,63,83.0,1,Medium,false
5119-NZPTV,Month-to-month,2,70.1,6,Critical,false
6519-ZHPXP,Two year,72,108.3,0,Low,false
7739-LAXOG,Month-to-month,32,91.05,4,High,true
3472-QPRCH,Two year,40,25.25,1,Medium,false
8224-UAXBZ,One year,58,45.35,1,Medium,false
9610-WCESF,Two year,67,43.9,0,Low,false
9776-CLUJA,Month-to-month,51,77.5,3,High,true
2486-WYVVE,One year,31,79.3,2,Medium,false
3865-ZYKAD,Month-to-month,69,84.9,3,High,false
1422-DGUBX,One year,32,79.25,2,Medium,false
2999-AANRQ,Two year,21,71.05,2,Medium,false
8668-KNZTI,One year,52,53.75,1,Medium,false
0480-KYJVA,Two year,72,24.25,0,Low,false
6034-ZRYCV,Two year,72,54.2,0,Low,true
9746-YKGXB,One year,52,44.25,1,Medium,false
3926-YZVVX,One year,41,50.05,2,Medium,false
6000-UKLWI,Two year,41,20.15,1,Medium,false
2079-FBMZK,Month-to-month,6,69.25,6,Critical,true
6332-FBZRI,One year,67,69.35,1,Medium,false
2096-XOTMO,Month-to-month,16,19.35,5,Critical,false
3266-FTKHB,Two year,17,19.15,2,Medium,false
8221-EQDGL,Month-to-month,35,61.0,4,High,false
2346-LOCWC,Two year,58,20.5,0,Low,false
6608-QQLVK,Month-to-month,1,50.5,6,Critical,true
0298-XACET,Two year,52,50.2,0,Low,false
7560-QJAVJ,Two year,70,79.6,0,Low,false
2995-YWTCD,Two year,19,24.9,2,Medium,false
3551-HUAZH,Month-to-month,1,74.4,6,Critical,true
9137-UIYPG,Month-to-month,35,106.9,4,High,false
2809-ZMYOQ,Month-to-month,32,101.35,4,High,false
5084-OOVCJ,Month-to-month,17,55.35,5,Critical,false
0254-WWRKD,One year,67,50.55,1,Medium,false
7727-SHVZV,Month-to-month,9,19.5,6,Critical,false
6302-JGYRJ,One year,31,79.45,2,Medium,true
5339-PXDVH,Month-to-month,4,90.65,6,Critical,false
2205-LPVGL,One year,58,89.85,1,Medium,false
8782-NUUOL,One year,60,79.0,1,Medium,false
3685-YLCMQ,One year,58,104.65,1,Medium,true
7601-WFVZV,Month-to-month,1,19.55,6,Critical,false
4609-KNNWG,Two year,27,19.9,1,Medium,false
4868-AADLV,One year,66,116.25,1,Medium,false
9529-OFXHY,Month-to-month,15,87.75,5,Critical,false
8634-MPHTR,Month-to-month,47,100.05,4,High,true
2669-QVCRG,Month-to-month,41,81.3,4,High,false
2478-EEWWM,Month-to-month,59,44.3,3,High,false
9174-IHETN,Two year,50,70.35,0,Low,false
2233-TXSIU,One year,17,44.45,3,High,false
9644-UMGQA,Month-to-month,6,49.15,6,Critical,false
3256-EZDBI,Month-to-month,51,29.45,3,High,false
8761-NSOBC,Month-to-month,44,100.55,4,High,true
0419-YAAPX,Month-to-month,49,85.3,3,High,false
8413-VONUO,Month-to-month,2,95.65,6,Critical,true
0872-CASZJ,One year,59,69.1,1,Medium,false
4726-DLWQN,Month-to-month,50,70.35,3,High,false
8164-OCKUJ,Two year,59,20.6,0,Low,false
3094-JOJAI,Month-to-month,18,74.15,5,Critical,false
9494-MRNYX,Month-to-month,10,75.05,6,Critical,false
2599-CZABP,One year,14,44.6,3,High,false
7945-PRBVF,Two year,35,21.45,1,Medium,false
4544-RXFMG,One year,8,43.45,4,High,false
0859-YGKFW,One year,18,20.05,3,High,false
1150-FTQGN,One year,60,94.15,1,Medium,false
9223-UCPVT,Month-to-month,1,94.4,6,Critical,true
7196-LIWRH,Two year,6,19.55,3,High,false
5448-VWNAM,Month-to-month,19,75.9,5,Critical,false
1177-XZBJL,One year,53,64.15,1,Medium,false
3518-FSTWG,Two year,72,109.55,0,Low,false
9330-VOFSZ,Two year,60,110.8,0,Low,false
4351-QLCSU,Month-to-month,1,55.0,6,Critical,true
0939-EREMR,Month-to-month,13,53.45,5,Critical,false
9389-ACWBI,Month-to-month,5,69.95,6,Critical,false
5419-JPRRN,Month-to-month,1,101.45,6,Critical,true
3644-QXEHN,Month-to-month,13,97.0,5,Critical,false
2911-IJORQ,One year,37,90.6,2,Medium,false
5921-NGYRH,Month-to-month,64,73.55,3,High,false
2100-BDNSN,Month-to-month,5,67.95,6,Critical,true
5998-DZLYR,Two year,61,94.35,0,Low,false
0488-GSLFR,Month-to-month,1,69.5,6,Critical,true
9318-NKNFC,Month-to-month,1,18.85,6,Critical,true
3985-HOYPM,One year,26,19.4,2,Medium,false
9728-FTTVZ,Month-to-month,1,69.2,6,Critical,true
9548-LERKT,Two year,24,19.75,2,Medium,false
6576-FBXOJ,One year,17,54.6,3,High,false
4310-KEDTB,Month-to-month,26,29.8,4,High,false
7254-IQWOZ,Month-to-month,1,69.65,6,Critical,true
2474-BRUCM,Month-to-month,40,101.85,4,High,true
4062-HBMOS,Month-to-month,52,103.05,3,High,false
0742-NXBGR,Month-to-month,1,82.3,6,Critical,true
2676-ISHSF,Month-to-month,1,20.3,6,Critical,false
9236-NDUCW,Two year,21,35.1,2,Medium,false
4753-PADAS,One year,67,105.7,1,Medium,false
6103-QCKFX,Month-to-month,44,56.25,4,High,false
7781-EWARA,One year,70,60.35,1,Medium,false
6110-OHIHY,Month-to-month,3,79.25,6,Critical,true
7018-FPXHH,Two year,56,59.8,0,Low,false
5889-LFOLL,Month-to-month,13,84.6,5,Critical,true
5708-EVONK,Month-to-month,58,93.4,3,High,true
8708-XPXHZ,Month-to-month,42,94.2,4,High,true
0616-ATFGB,Month-to-month,1,25.05,6,Critical,true
0572-ZJKLT,Two year,46,99.65,1,Medium,false
5135-RDDQL,Two year,63,50.65,0,Low,false
1353-LJWEM,Month-to-month,11,60.9,6,Critical,false
1794-SWWKL,Month-to-month,15,59.65,5,Critical,false
6166-YIPFO,Two year,72,64.7,0,Low,false
7016-BPGEU,Month-to-month,29,25.1,4,High,true
6876-ADESB,Month-to-month,1,48.95,6,Critical,true
9332-GYWLO,Month-to-month,6,54.85,6,Critical,false
1963-SVUCV,Month-to-month,1,45.3,6,Critical,true
4184-VODJZ,One year,63,91.35,1,Medium,false
0220-EBGCE,Month-to-month,2,85.85,6,Critical,true
1092-WPIVQ,Two year,18,25.1,2,Medium,false
7233-IOQNP,Month-to-month,43,34.0,4,High,false
2834-JKOOW,One year,15,45.9,3,High,false
2754-VDLTR,Month-to-month,10,95.2,6,Critical,true
2400-FEQME,Two year,55,20.5,0,Low,false
3190-XFANI,One year,49,100.6,1,Medium,true
7551-DACSP,Month-to-month,6,55.3,6,Critical,true
4957-SREEC,Two year,70,20.35,0,Low,false
7235-NXZCP,Month-to-month,2,74.85,6,Critical,true
0230-UBYPQ,One year,63,36.1,1,Medium,false
4923-ADWXJ,Month-to-month,25,65.8,4,High,false
1763-KUAAW,One year,18,20.35,3,High,false
1104-TNLZA,Month-to-month,28,105.8,4,High,false
5195-KPUNQ,One year,53,96.75,1,Medium,false
0520-FDVVT,One year,35,102.35,2,Medium,true
3439-GVUSX,Month-to-month,1,24.4,6,Critical,false
1444-VVSGW,One year,70,115.65,1,Medium,true
5712-PTIWW,Month-to-month,2,79.85,6,Critical,true
5949-HGVJL,Month-to-month,26,73.05,4,High,false
5203-XEHAX,One year,34,64.35,2,Medium,false
1635-HDGFT,Two year,19,20.5,2,Medium,false
3315-TOTBP,Month-to-month,15,76.0,5,Critical,true
8050-XGRVL,One year,62,54.75,1,Medium,false
6661-HBGWL,Month-to-month,42,104.75,4,High,true
1518-VOWAV,Month-to-month,9,74.65,6,Critical,true
9828-QHFBK,Month-to-month,24,51.15,5,Critical,false
3908-MKIMJ,Two year,68,41.95,0,Low,false
5012-YSPJJ,Month-to-month,31,54.35,4,High,false
5909-ECHUI,Month-to-month,1,56.25,6,Critical,true
1309-BXVOQ,Month-to-month,21,106.1,5,Critical,true
6728-VOIFY,One year,63,96.0,1,Medium,false
9317-WZPGV,Month-to-month,2,79.75,6,Critical,true
4891-NLUBA,Two year,61,61.45,0,Low,false
2856-HYAPG,Month-to-month,1,68.65,6,Critical,true
8969-PRHFK,One year,18,19.65,3,High,false
0661-KQHNK,One year,6,19.0,4,High,false
8709-KRDVL,Month-to-month,33,100.0,4,High,false
4488-PSYCG,Month-to-month,16,20.25,5,Critical,true
1427-VERSM,Month-to-month,56,98.7,3,High,false
9801-NOSHQ,One year,23,19.8,3,High,false
6339-YPSAH,Month-to-month,9,73.8,6,Critical,false
3621-CEOVK,Month-to-month,14,100.2,5,Critical,true
6906-ANDWJ,Month-to-month,15,74.9,5,Critical,true
2159-TURXX,Month-to-month,5,20.05,6,Critical,false
1548-FEHVL,Month-to-month,61,106.2,3,High,false
3795-CAWEX,Two year,70,116.55,0,Low,false
6215-NQCPY,Month-to-month,15,99.7,5,Critical,false
5647-URDKA,Two year,8,19.7,3,High,false
2229-DPMBI,Two year,8,19.5,3,High,false
9626-WEQRM,Month-to-month,4,29.15,6,Critical,false
2188-SXWVT,One year,34,55.0,2,Medium,false
6258-PVZWJ,Two year,68,90.8,0,Low,false
1094-BKOSX,One year,45,51.0,2,Medium,false
6969-MVBAI,Month-to-month,9,90.1,6,Critical,false
2978-XXSOG,Month-to-month,22,59.05,5,Critical,false
2342-CKIAO,Month-to-month,2,20.3,6,Critical,false
6953-PBDIN,Two year,70,72.95,0,Low,false
3898-BSJYF,One year,10,73.55,4,High,false
3938-YFPXD,Two year,72,84.3,0,Low,false
7696-AMHOD,One year,49,78.0,1,Medium,false
2453-SAFNS,One year,54,72.1,1,Medium,false
9558-IHEZX,Two year,71,106.75,0,Low,false
9617-UDPEU,One year,22,19.25,3,High,false
6340-DACFT,Two year,50,20.55,0,Low,false
4955-VCWBI,One year,43,20.0,2,Medium,false
6813-GZQCG,Two year,45,24.65,1,Medium,false
7426-GSWPO,Month-to-month,64,103.5,3,High,false
3389-KTRXV,Two year,23,23.85,2,Medium,false
3118-UHVVQ,Two year,68,25.8,0,Low,false
1031-IIDEO,Month-to-month,1,70.85,6,Critical,true
5832-XKAES,Month-to-month,2,69.8,6,Critical,true
3205-MXZRA,One year,26,59.45,2,Medium,false
4701-AHWMW,Month-to-month,55,54.55,3,High,true
8317-BVKSO,Month-to-month,14,20.05,5,Critical,false
5702-KVQRD,Two year,71,82.55,0,Low,false
0083-PIVIK,One year,64,81.25,1,Medium,false
9210-IAHGH,Month-to-month,7,70.75,6,Critical,true
6169-PGNCD,Two year,57,74.3,0,Low,false
0023-XUOPT,Month-to-month,13,94.1,5,Critical,true
4592-IWTJI,Month-to-month,3,29.7,6,Critical,true
4909-JOUPP,Two year,72,109.7,0,Low,false
4657-FWVFY,Month-to-month,40,96.35,4,High,false
2257-BOVXD,Month-to-month,14,66.6,5,Critical,false
7729-JTEEC,Month-to-month,2,44.5,6,Critical,false
7632-MNYOY,One year,66,110.9,1,Medium,true
6518-LGAOV,Month-to-month,38,105.0,4,High,true
7242-QZLXF,Month-to-month,1,25.3,6,Critical,true
4576-CSAJH,One year,22,55.15,3,High,true
1000-AJSLD,Month-to-month,1,20.1,6,Critical,true
9696-RMYBA,Month-to-month,5,80.1,6,Critical,false
8690-UPCZI,One year,29,69.05,2,Medium,false
1062-LHZOD,Month-to-month,1,69.9,6,Critical,true
9770-LXDBK,Month-to-month,3,20.4,6,Critical,false
4086-WITJG,Two year,71,19.7,0,Low,false
8344-WFMFH,Month-to-month,9,50.1,6,Critical,false
9600-NAXZN,Month-to-month,43,101.4,4,High,true
8822-KNBHV,One year,48,83.45,2,Medium,false
8404-FYDIB,Month-to-month,26,86.65,4,High,false
2791-SFVEW,Month-to-month,9,20.15,6,Critical,false
6457-USBER,Month-to-month,1,80.8,6,Critical,true
6762-NSODU,Two year,46,19.4,1,Medium,false
4662-EKDPQ,Month-to-month,2,62.05,6,Critical,true
9248-OJYKK,Month-to-month,1,76.45,6,Critical,true
9888-ZCUMM,Two year,64,60.05,0,Low,false
3398-FSHON,Month-to-month,12,91.3,6,Critical,true
3319-DWOEP,Month-to-month,6,95.75,6,Critical,true
1074-WVEVG,One year,59,20.35,1,Medium,false
9979-RGMZT,One year,7,94.05,4,High,false
6437-UDQJM,Two year,72,84.1,0,Low,false
1226-IENZN,Month-to-month,16,78.75,5,Critical,false
2108-GLPQB,Month-to-month,25,55.55,4,High,false
9259-PACGQ,Month-to-month,34,62.65,4,High,true
4415-IJZTP,Month-to-month,1,74.5,6,Critical,true
1465-VINDH,Month-to-month,10,102.1,6,Critical,true
5474-LAMUQ,One year,24,20.1,3,High,false
3468-DRVQJ,One year,10,70.3,4,High,false
1122-YJBCS,One year,69,53.65,1,Medium,false
4990-ALDGW,Two year,57,20.75,0,Low,false
4816-OKWNX,One year,50,103.4,1,Medium,false
3315-IKYZQ,One year,28,50.8,2,Medium,false
2810-FTLEM,Month-to-month,16,50.15,5,Critical,true
4747-LCAQL,Month-to-month,25,79.0,4,High,false
3411-WLRSQ,Month-to-month,3,74.6,6,Critical,false
0898-XCGTF,One year,61,96.5,1,Medium,false
8006-PYCSW,Month-to-month,2,20.1,6,Critical,false
8249-THVEC,One year,51,19.4,1,Medium,false
8722-PRFDV,Two year,71,77.55,0,Low,false
2164-SOQXL,Month-to-month,20,20.05,5,Critical,false
4020-KIUDI,Month-to-month,6,19.85,6,Critical,false
5850-BDWCY,Month-to-month,6,20.2,6,Critical,false
2038-YSEZE,Month-to-month,29,67.45,4,High,false
0827-ITJPH,Two year,36,18.55,1,Medium,false
8799-OXZMD,Month-to-month,28,29.75,4,High,false
1925-TIBLE,Month-to-month,7,86.5,6,Critical,true
1705-GUHPV,Two year,63,24.2,0,Low,false
4779-ZGICK,Two year,48,23.55,1,Medium,false
0048-PIHNL,One year,49,20.45,1,Medium,false
0818-OCPZO,Month-to-month,27,81.45,4,High,true
3967-KXAPS,Two year,72,92.3,0,Low,false
1447-GIQMR,Month-to-month,1,69.15,6,Critical,true
3704-IEAXF,Two year,72,53.65,0,Low,false
6810-VCAEX,One year,47,39.65,2,Medium,false
0674-EYYZV,Month-to-month,1,54.65,6,Critical,false
4480-MBMLB,One year,36,104.8,2,Medium,false
1395-OFUWC,Month-to-month,43,29.3,4,High,false
0822-QGCXA,Month-to-month,27,83.85,4,High,false
0872-NXJYS,Month-to-month,9,79.55,6,Critical,true
2832-KJCRD,Month-to-month,38,103.65,4,High,false
3588-WSTTJ,Month-to-month,35,99.05,4,High,false
4075-WKNIU,Two year,0,73.35,3,High,false
5090-EMGTC,Two year,59,100.05,0,Low,false
2346-CZYIL,Two year,27,20.35,1,Medium,false
3798-EPWRR,Month-to-month,2,43.95,6,Critical,false
6258-NGCNG,Month-to-month,7,23.5,6,Critical,false
4186-ZBUEW,One year,36,70.7,2,Medium,false
5274-XHAKY,Month-to-month,41,94.3,4,High,false
1442-BQPVU,Month-to-month,13,29.15,5,Critical,false
3978-YNKDD,Two year,19,20.85,2,Medium,false
4940-KHCWD,Two year,60,37.7,0,Low,false
9412-ARGBX,Two year,48,95.5,1,Medium,true
1389-CXMLU,Month-to-month,3,91.05,6,Critical,true
9589-ABEPT,Two year,69,92.45,0,Low,false
9388-ZEYVT,One year,43,44.15,2,Medium,false
0305-SQECB,One year,11,36.05,4,High,false
7605-SNLQG,Month-to-month,45,50.25,4,High,false
4670-TABXH,Two year,72,109.75,0,Low,false
5561-NWEVX,Month-to-month,2,79.2,6,Critical,true
0064-SUDOG,Two year,12,20.3,3,High,false
8561-NMTBD,One year,67,112.35,1,Medium,false
5161-XEUVX,Two year,37,94.3,1,Medium,false
