customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,charge_band,ChurnInt
5857-XRECV,Female,No,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.5,38.25,false,0-12 months,Low (<$35),0
0725-CXOTM,Female,No,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),89.65,3348.1,false,25-48 months,High ($65-90),0
4377-VDHYI,Male,No,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Electronic check,90.8,3023.85,false,25-48 months,Premium (>$90),0
4937-QPZPO,Male,No,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,99.9,6241.35,false,49+ months,Premium (>$90),0
6981-TDRFT,Male,No,Yes,Yes,44,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,54.3,2317.1,false,25-48 months,Medium ($35-65),0
8033-VCZGH,Male,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,103.95,5231.3,false,49+ months,Premium (>$90),0
4789-KWMXN,Male,No,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),110.85,5275.8,true,25-48 months,Premium (>$90),1
5716-LIBJC,Female,No,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),104.15,1299.1,false,13-24 months,Premium (>$90),0
2868-LLSKM,Female,No,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),83.65,5733.4,false,49+ months,High ($65-90),0
8559-CIZFV,Male,No,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Mailed check,77.5,1625.0,true,13-24 months,High ($65-90),1
1090-PYKCI,Female,No,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Credit card (automatic),105.1,7234.8,false,49+ months,Premium (>$90),0
3417-TSCIC,Male,No,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,Yes,Mailed check,24.85,788.05,false,25-48 months,Low (<$35),0
1042-HFUCW,Female,No,No,Yes,25,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes,Credit card (automatic),54.75,1266.35,false,25-48 months,Medium ($35-65),0
6537-OTKMY,Male,No,No,No,15,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,No,Electronic check,50.75,688.2,false,13-24 months,Medium ($35-65),0
1599-MMYRQ,Male,No,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Yes,Credit card (automatic),81.45,4983.05,false,49+ months,High ($65-90),0
8821-KVZKQ,Female,No,Yes,Yes,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),58.4,4113.15,false,49+ months,Medium ($35-65),0
0042-JVWOJ,Male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),19.6,471.85,false,25-48 months,Low (<$35),0
2330-PQGDQ,Male,No,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,No,Bank transfer (automatic),84.2,4299.75,false,49+ months,High ($65-90),0
8597-CTXVJ,Male,No,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),64.95,4551.5,false,49+ months,Medium ($35-65),0
4759-PXTAN,Female,No,Yes,No,59,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,80.1,4693.2,false,49+ months,High ($65-90),0
4476-OSWTN,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Mailed check,110.55,7610.1,false,49+ months,Premium (>$90),0
0824-VWDPO,Female,No,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,No,Bank transfer (automatic),96.75,4442.75,false,25-48 months,Premium (>$90),0
8409-WQJUX,Female,No,No,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No,Electronic check,54.2,1423.15,false,25-48 months,Medium ($35-65),0
9746-UGFAC,Female,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.85,450.65,false,13-24 months,Low (<$35),0
6726-WEXXK,Male,Yes,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Yes,Electronic check,85.9,2220.1,false,25-48 months,High ($65-90),0
4636-OLWOE,Male,No,No,Yes,54,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Yes,Electronic check,61.0,3283.05,false,49+ months,Medium ($35-65),0
4685-ERGHK,Male,No,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,86.9,4939.25,false,49+ months,High ($65-90),0
5003-OKNNK,Female,No,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.35,335.95,false,13-24 months,Low (<$35),0
0489-WMEMG,Female,No,No,Yes,23,Yes,No,DSL,No,No,No,Yes,No,No,Yes,Electronic check,49.45,1119.35,false,13-24 months,Medium ($35-65),0
7435-ZNUYY,Male,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.6,116.6,false,0-12 months,Low (<$35),0
2812-ENYMO,Male,No,No,No,26,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,No,Credit card (automatic),54.55,1362.85,false,25-48 months,Medium ($35-65),0
2890-WFBHU,Female,No,No,No,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Credit card (automatic),79.85,4786.1,false,49+ months,High ($65-90),0
0327-WFZSY,Male,No,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,Electronic check,100.0,3835.55,false,25-48 months,Premium (>$90),0
4023-RTIQM,Female,Yes,Yes,No,31,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),50.4,1580.1,false,25-48 months,Medium ($35-65),0
0864-FVJNJ,Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Electronic check,113.35,7222.75,false,49+ months,Premium (>$90),0
0186-CAERR,Male,No,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),116.3,8309.55,false,49+ months,Premium (>$90),0
5872-OEQNH,Female,No,No,No,60,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Yes,Electronic check,44.45,2773.9,false,49+ months,Medium ($35-65),0
3162-KKZXO,Female,Yes,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,100.15,5409.75,false,49+ months,Premium (>$90),0
7055-VKGDA,Male,No,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),105.4,5643.4,true,49+ months,Premium (>$90),1
8845-LWKGE,Female,No,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Yes,Electronic check,64.5,1985.15,false,25-48 months,Medium ($35-65),0
0691-NIKRI,Female,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),105.95,4335.2,false,25-48 months,Premium (>$90),0
3736-BLEPA,Male,No,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,Bank transfer (automatic),91.25,2483.65,false,25-48 months,Premium (>$90),0
1929-ZCBHE,Male,No,Yes,Yes,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,No,Electronic check,40.3,1794.8,false,25-48 months,Medium ($35-65),0
8651-ENBZX,Female,Yes,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,106.0,6441.4,true,49+ months,Premium (>$90),1
2696-ECXKC,Female,No,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,No,Mailed check,100.9,5448.6,false,49+ months,Premium (>$90),0
0902-RFHOF,Male,No,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.1,730.1,false,25-48 months,Low (<$35),0
3214-IYUUQ,Female,No,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,Bank transfer (automatic),93.7,5860.7,false,49+ months,Premium (>$90),0
3587-PMCOY,Male,No,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,98.9,1064.95,false,0-12 months,Premium (>$90),0
8079-XRJRS,Male,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,Electronic check,89.75,5769.6,true,49+ months,High ($65-90),1
8608-OZTLB,Male,No,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Electronic check,74.05,2802.3,false,25-48 months,High ($65-90),0
1952-DVVSW,Female,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.1,184.4,false,0-12 months,Low (<$35),0
6994-FGRHH,Male,No,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,106.15,7475.1,false,49+ months,Premium (>$90),0
4000-VGMQP,Male,No,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No,Credit card (automatic),78.95,2862.55,false,25-48 months,High ($65-90),0
2680-XKKNJ,Female,No,No,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),58.2,469.25,false,0-12 months,Medium ($35-65),0
3058-HJCUY,Male,No,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,102.6,4213.35,true,25-48 months,Premium (>$90),1
7994-XIRTR,Male,Yes,No,No,54,Yes,No,DSL,No,No,Yes,Yes,No,Yes,No,Bank transfer (automatic),65.25,3529.95,false,49+ months,High ($65-90),0
5298-GSTLM,Female,Yes,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),101.4,6176.6,false,49+ months,Premium (>$90),0
6728-CZFEI,Female,No,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,No,Mailed check,56.15,931.9,false,13-24 months,Medium ($35-65),0
3653-NCRDJ,Male,No,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.2,776.25,false,25-48 months,Low (<$35),0
6121-TNHBO,Female,Yes,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Bank transfer (automatic),83.0,5243.05,false,49+ months,High ($65-90),0
8224-UAXBZ,Female,No,Yes,No,58,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Yes,Electronic check,45.35,2540.1,false,49+ months,Medium ($35-65),0
2486-WYVVE,Male,No,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Mailed check,79.3,2484.0,false,25-48 months,High ($65-90),0
1422-DGUBX,Male,No,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,Electronic check,79.25,2619.15,false,25-48 months,High ($65-90),0
8668-KNZTI,Male,No,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,No,Electronic check,53.75,2790.65,false,49+ months,Medium ($35-65),0
9746-YKGXB,Male,No,Yes,Yes,52,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,No,Bank transfer (automatic),44.25,2276.1,false,49+ months,Medium ($35-65),0
3926-YZVVX,Female,No,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,No,Bank transfer (automatic),50.05,2029.05,false,25-48 months,Medium ($35-65),0
6332-FBZRI,Male,No,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Credit card (automatic),69.35,4653.25,false,49+ months,High ($65-90),0
0254-WWRKD,Female,No,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,No,Credit card (automatic),50.55,3431.75,false,49+ months,Medium ($35-65),0
6302-JGYRJ,Male,No,No,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Mailed check,79.45,2587.7,true,25-48 months,High ($65-90),1
2205-LPVGL,Male,Yes,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),89.85,5125.75,false,49+ months,High ($65-90),0
8782-NUUOL,Male,No,No,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Mailed check,79.0,4801.1,false,49+ months,High ($65-90),0
3685-YLCMQ,Male,No,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,104.65,6219.6,true,49+ months,Premium (>$90),1
4868-AADLV,Male,Yes,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,116.25,7862.25,false,49+ months,Premium (>$90),0
2233-TXSIU,Male,No,Yes,Yes,17,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,No,Credit card (automatic),44.45,792.15,false,13-24 months,Medium ($35-65),0
0872-CASZJ,Male,No,Yes,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Mailed check,69.1,4096.9,false,49+ months,High ($65-90),0
2599-CZABP,Male,No,Yes,No,14,Yes,No,DSL,No,No,No,No,No,No,No,Electronic check,44.6,641.25,false,13-24 months,Medium ($35-65),0
4544-RXFMG,Male,No,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Yes,Mailed check,43.45,345.5,false,0-12 months,Medium ($35-65),0
0859-YGKFW,Male,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.05,345.9,false,13-24 months,Low (<$35),0
1150-FTQGN,Female,No,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,No,Bank transfer (automatic),94.15,5811.8,false,49+ months,Premium (>$90),0
1177-XZBJL,Male,No,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),64.15,3491.55,false,49+ months,Medium ($35-65),0
2911-IJORQ,Male,No,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),90.6,3358.65,false,25-48 months,Premium (>$90),0
3985-HOYPM,Male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.4,525.55,false,25-48 months,Low (<$35),0
6576-FBXOJ,Male,No,Yes,No,17,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No,Electronic check,54.6,934.8,false,13-24 months,Medium ($35-65),0
4753-PADAS,Female,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),105.7,6816.95,false,49+ months,Premium (>$90),0
7781-EWARA,Male,No,Yes,Yes,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Electronic check,60.35,4138.7,false,49+ months,Medium ($35-65),0
4184-VODJZ,Male,No,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Yes,Electronic check,91.35,5764.7,false,49+ months,Premium (>$90),0
2834-JKOOW,Female,No,No,No,15,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,No,Mailed check,45.9,693.45,false,13-24 months,Medium ($35-65),0
3190-XFANI,Male,No,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),100.6,5069.65,true,49+ months,Premium (>$90),1
0230-UBYPQ,Male,Yes,Yes,No,63,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,Bank transfer (automatic),36.1,2298.9,false,49+ months,Medium ($35-65),0
1763-KUAAW,Female,Yes,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.35,369.6,false,13-24 months,Low (<$35),0
5195-KPUNQ,Female,Yes,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,Mailed check,96.75,5206.55,false,49+ months,Premium (>$90),0
0520-FDVVT,Male,No,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),102.35,3626.1,true,25-48 months,Premium (>$90),1
1444-VVSGW,Male,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),115.65,7968.85,true,49+ months,Premium (>$90),1
5203-XEHAX,Female,No,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,Yes,No,Electronic check,64.35,2053.05,false,25-48 months,Medium ($35-65),0
8050-XGRVL,Female,No,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,No,No,No,No,Credit card (automatic),54.75,3425.35,false,49+ months,Medium ($35-65),0
6728-VOIFY,Female,No,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,96.0,6109.75,false,49+ months,Premium (>$90),0
8969-PRHFK,Male,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.65,411.25,false,13-24 months,Low (<$35),0
0661-KQHNK,Female,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.0,105.5,false,0-12 months,Low (<$35),0
9801-NOSHQ,Male,No,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.8,465.45,false,13-24 months,Low (<$35),0
2188-SXWVT,Female,No,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Mailed check,55.0,1885.15,false,25-48 months,Medium ($35-65),0
1094-BKOSX,Female,No,Yes,Yes,45,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,No,Bank transfer (automatic),51.0,2264.5,false,25-48 months,Medium ($35-65),0
3898-BSJYF,Female,No,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,Credit card (automatic),73.55,693.3,false,0-12 months,High ($65-90),0
7696-AMHOD,Female,No,Yes,Yes,49,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,No,Credit card (automatic),78.0,3824.2,false,49+ months,High ($65-90),0
2453-SAFNS,Female,Yes,No,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Mailed check,72.1,3886.05,false,49+ months,High ($65-90),0
9617-UDPEU,Female,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.25,412.55,false,13-24 months,Low (<$35),0
4955-VCWBI,Female,No,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.0,817.95,false,25-48 months,Low (<$35),0
3205-MXZRA,Male,No,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,No,No,Credit card (automatic),59.45,1507.0,false,25-48 months,Medium ($35-65),0
0083-PIVIK,Male,No,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Electronic check,81.25,5567.55,false,49+ months,High ($65-90),0
7632-MNYOY,Male,Yes,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),110.9,7432.05,true,49+ months,Premium (>$90),1
4576-CSAJH,Male,No,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes,Credit card (automatic),55.15,1193.05,true,13-24 months,Medium ($35-65),1
8690-UPCZI,Male,No,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Bank transfer (automatic),69.05,1958.45,false,25-48 months,High ($65-90),0
8822-KNBHV,Female,No,No,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),83.45,3887.85,false,25-48 months,High ($65-90),0
1074-WVEVG,Female,No,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.35,1267.0,false,49+ months,Low (<$35),0
9979-RGMZT,Female,No,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Mailed check,94.05,633.45,false,0-12 months,Premium (>$90),0
5474-LAMUQ,Male,No,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.1,533.9,false,13-24 months,Low (<$35),0
3468-DRVQJ,Female,No,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Electronic check,70.3,676.15,false,0-12 months,High ($65-90),0
1122-YJBCS,Male,No,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,Credit card (automatic),53.65,3804.4,false,49+ months,Medium ($35-65),0
4816-OKWNX,Male,No,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),103.4,5236.4,false,49+ months,Premium (>$90),0
3315-IKYZQ,Male,No,Yes,Yes,28,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,No,Mailed check,50.8,1386.8,false,25-48 months,Medium ($35-65),0
0898-XCGTF,Male,No,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),96.5,5673.7,false,49+ months,Premium (>$90),0
8249-THVEC,Male,No,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.4,997.75,false,49+ months,Low (<$35),0
0048-PIHNL,Female,No,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.45,900.9,false,49+ months,Low (<$35),0
6810-VCAEX,Female,No,No,No,47,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,No,Credit card (automatic),39.65,1798.65,false,25-48 months,Medium ($35-65),0
4480-MBMLB,Female,No,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),104.8,3886.45,false,25-48 months,Premium (>$90),0
4186-ZBUEW,Female,No,No,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Mailed check,70.7,2511.95,false,25-48 months,High ($65-90),0
9388-ZEYVT,Male,No,No,No,43,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,No,Electronic check,44.15,1931.3,false,25-48 months,Medium ($35-65),0
0305-SQECB,Female,No,No,Yes,11,No,No phone service,DSL,Yes,No,No,Yes,No,No,Yes,Mailed check,36.05,402.6,false,0-12 months,Medium ($35-65),0
8561-NMTBD,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),112.35,7388.45,false,49+ months,Premium (>$90),0
8292-FRFZQ,Female,No,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),41.15,1700.9,false,25-48 months,Medium ($35-65),0
8080-POTJR,Female,No,No,No,30,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),79.3,2427.1,false,25-48 months,High ($65-90),0
6906-MPARY,Male,No,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Credit card (automatic),89.6,3488.15,false,25-48 months,High ($65-90),0
0516-OOHAR,Male,No,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Bank transfer (automatic),100.35,2799.0,false,25-48 months,Premium (>$90),0
9912-OMZDS,Female,No,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,106.15,6256.2,false,49+ months,Premium (>$90),0
7103-IPXPJ,Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,No,Electronic check,99.4,5059.75,false,49+ months,Premium (>$90),0
4342-HFXWS,Female,No,Yes,Yes,48,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,No,Bank transfer (automatic),69.7,3023.65,false,25-48 months,High ($65-90),0
5481-NTDOH,Female,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),107.05,7142.5,false,49+ months,Premium (>$90),0
